scientificName	cont_trait_0	cat_trait_0
T0	0.5220698623895617	0
T1	1.4838932952977024	0
T2	1.0369960105916207	0
T3	0.5826564710190719	0
T4	0.12363723208703634	0
T5	-0.213105764557222	1
T6	-0.3171550205597976	1
T7	-0.2451814606691163	1
T8	-0.3657210983294314	1
T9	-0.7233084185417249	0
T10	1.1562724643657376	0
T11	-0.01575681896275573	0
T12	-1.041781997227943	0
T13	-0.25555978895403403	1
T14	-0.015433209012549041	1
T15	-0.42826300840353904	1
T16	0.5571964724140119	0
T19	0.22806605914962416	0
T21	0.8038285993144363	1
T22	0.25746295651993223	1
T23	-0.8117213532624828	1
T24	1.0116550068129981	0
T25	1.1559117601904934	0
T26	1.1943100927099513	0
T27	0.9506796452507938	1
T28	-0.7616410603336617	0
T29	0.07698377766547716	1
T31	-0.2101803185978435	1
T32	0.6366501183750258	0
T33	0.18610695716102327	0
T34	0.5033224779983021	1
T35	0.8016833973768214	0
T36	0.8037117059906064	0
T37	-0.24115728068363593	1
T38	0.8437239187051574	0
T39	0.46396219322235543	0
T40	-0.30956580992832505	0
T41	-0.4163010981602226	1
T42	0.3548861182880208	0
T43	0.5517885543775906	0
T44	-0.4855948319324333	1
T45	-0.21526736841249647	1
T49	-1.0668261237235301	1
T50	0.6899791299320891	0
T51	-0.9687540653887424	1
T52	0.05713973247353763	0
T53	-0.22748465607815727	1
T55	-0.5357780049152769	1
T56	-1.1609310248537492	0
T61	-0.7398344997519815	1
T63	-0.2967668825418272	1
T64	2.1712471371137156	0
T65	-0.8629775753015954	0
T66	-0.2581521454715994	1
T68	1.5172293822347658	0
T70	-0.8636597038293355	0
T71	3.2949881464086515	0
T72	0.7293160667175453	0
T73	-1.2704925174909711	0
T76	-0.5928701252025365	1
T78	0.6414934209917222	0
T79	-0.5110237445789166	1
T80	-1.7992173051258387	1
T83	-0.20642131932798166	1
T84	-0.3935383168476564	1
T85	0.6415653593403311	1
T89	-0.9175589224758854	1
T92	-1.457493859975109	1
T94	-0.5999666756474381	1
T95	0.2346944164052767	1
T96	2.2458308006772474	0
T97	0.09857917273684365	0
T98	-0.5814195989212224	1
T99	-0.8014123146436475	1
T100	1.7507339232846761	0
T102	-0.866895798072191	1
T104	0.4855153598989383	1
T106	-0.18466007576034385	1
T107	0.782760881719679	0
T108	0.8259551220205466	1
T109	-0.34675870121319546	0
T110	0.23947057004041833	0
T112	-1.3894924356798675	1
T113	-0.09185005475829698	1
T114	0.6486464096007123	1
T115	0.3422031641459818	0
T116	-0.6274896124926743	1
T117	-1.0081469875913227	1
T118	-1.3072220928882705	1
T120	1.3009407378042488	1
T121	1.604962875463555	0
T122	0.8292260433246531	0
T123	0.5428682914697995	1
T124	1.1001775014790056	1
T125	-0.10476090306438775	0
T127	1.9781444742958887	0
T128	1.2968951372878386	0
T129	0.354837620393627	1
T131	1.1306865399684782	0
T132	0.5551190709155621	0
T135	-0.5408132588979082	1
T137	0.20089982190762715	0
T139	-1.1552184106669208	1
T141	-1.1226227000903242	1
T142	1.4398201408775633	1
T143	-1.4747210120472944	0
T145	-1.2272613909090464	1
T146	0.24057986734897882	1
T147	1.0107649684337785	1
T148	-0.7856407676294148	1
T149	0.9748102028204758	1
T151	0.11575241473711295	0
T154	-0.5744754730971497	1
T156	0.8503708640768302	1
T157	1.42871499012006	1
T160	0.13773767263124997	0
T162	0.08352147027225204	1
T163	0.16798463832538027	0
T164	-2.3535710571283106	0
T165	0.13875756036863848	0
T167	1.4702543854335792	0
T169	-1.3174825812480022	1
T170	1.0591387667959873	0
T171	-0.7364029437562588	1
T174	0.024232059761843436	1
T176	-1.3425143323117803	0
T178	0.3148462138642555	1
T179	-0.7493767248946217	1
T180	0.15841174164008118	1
T181	-1.7945021014076377	1
T185	-0.19955764460097633	1
T186	0.6138725915096429	1
T188	0.5503288544784469	1
T189	-2.646635790508008	0
T190	-1.3095845730108584	1
T191	0.3948700990550359	0
T193	-1.7730136786139241	1
T195	-2.002619464387333	1
T196	0.2308915468887989	1
T197	-0.12964305281795682	1
T199	-1.4980278622593604	1
T204	-0.31784655499862347	1
T208	0.5309628884434039	0
T210	-0.09299952915653868	0
T211	-1.320918620923028	1
T212	-2.3266311102759714	1
T214	-1.9003639973487383	1
T216	-1.3613000274257345	1
T220	1.4573793730872493	0
T221	0.9341056459576623	0
T223	0.08449781419591836	1
T224	1.331579151192501	0
T226	0.8425490309114368	1
