scientificName	cont_trait_0	cat_trait_0
T0	0.11702594095161271	1
T1	-0.061130239807687205	1
T3	-0.24859588432016222	1
T4	0.1199745706712814	1
T5	0.6214560360247658	1
T6	1.0679957172792485	1
T7	-0.5229211804487863	1
T8	0.5239312331153265	1
T9	-0.6431985915073178	1
T10	-0.2763392815939697	1
T12	-0.03201963219315488	1
T13	-1.010119255306662	1
T14	-0.2667199867128395	1
T15	0.4282825135789416	1
T16	-0.928559725450183	1
T17	-0.41183526408736437	0
T18	-0.9913881713465911	1
T19	0.8170700929483755	1
T20	0.3316813375065297	1
T21	-0.17265356293377007	1
T22	0.6869003104115795	1
T23	-0.3598073605058257	1
T24	0.32634955221705575	0
T27	-0.18326923155028083	1
T28	-1.0425893679194558	1
T29	1.3556069594184355	1
T30	-0.007785379150903791	1
T31	-0.3358801596161562	1
T33	-1.2548170464249342	1
T34	1.2776531649001321	1
T35	-0.32232191870705146	1
T36	0.8936022781670049	1
T37	-0.053543061644537364	1
T38	1.770422385101074	1
T39	-0.2100421008130952	0
T40	0.3672302221653138	1
T41	-0.9822557427779723	1
T42	0.2607349321872952	1
T43	0.708732879690444	1
T44	0.9510611122539541	1
T45	-0.46730965789427065	1
T46	1.213907539821318	0
T47	1.732604141582752	0
T48	0.9186247631490054	1
T49	-0.8717469195627553	1
T50	1.0958065511410404	1
T51	-0.24065573884100303	0
T52	-0.4663848999210707	0
T53	1.1616629419126703	1
T54	-0.27633360608201446	0
T56	-0.3217489668700183	1
T57	1.6659284729121717	1
T58	-0.41124290613670444	1
T59	-0.22257101761923972	1
T60	0.4976292045299771	1
T61	-0.9677040052577108	0
T62	1.1703156410194904	0
T63	1.3776943842700822	1
T64	0.5592503134641983	1
T67	1.0336650102314007	0
T68	1.1481213155796761	1
T69	0.34599054277812935	1
T70	2.108736306624327	0
T71	1.0808883518559338	0
T73	-0.015220977136241234	1
T75	-1.683591358497564	1
T76	1.6285410807317264	1
T77	-0.6612132729220865	1
T78	0.425706989056986	1
T79	-0.31447996655304183	1
T80	-1.5141379108691364	1
T81	0.3121999551140954	0
T82	0.24826706301803617	1
T83	-1.4902203835176029	1
T85	-0.16341294080420438	1
T86	1.0281415647415717	1
T87	1.6120052382754675	0
T88	1.0121945624937052	1
T89	-0.2669780978845818	1
T91	-0.5479120043771855	1
T92	-0.6312643238748382	1
T93	-1.4744829955563246	1
T94	0.0037574391949025733	0
T95	-1.3921611137192444	1
T96	1.49621107978709	0
T97	2.013806736209911	0
T98	-1.6628902609652674	0
T99	-1.2349457061328586	1
T100	-0.8174829272442554	1
T101	0.8190102425081102	1
T102	1.6442376767626359	0
T103	0.6201015610025805	1
T104	-1.5797947851195635	1
T105	-0.18791984612584087	0
T106	-0.9724367350865087	1
T107	-0.798450882165598	0
T110	0.5253929396429375	1
T111	-0.678183208936731	1
T112	0.21396011335956394	0
T113	-0.48020192760799923	1
T114	1.6406685397700067	0
T116	1.8327355610767335	0
T117	1.4295553784477864	1
