scientificName	cont_trait_0	cat_trait_0
T3	1.1500484785304712	0
T6	1.2993698906861073	0
T7	1.2648658636621881	0
T8	1.5003321746470182	0
T13	0.46098420356725694	1
T17	0.06960746923086056	1
T19	1.7803314967884825	0
T20	1.7329434912347619	0
T21	0.9085247677071079	0
T22	1.8009521634193901	0
T23	0.8035179528704112	0
T24	1.15825019762369	0
T25	0.9838646405001851	0
T26	-0.03654600214532356	1
T27	-0.5662564013406787	1
T28	1.2744325702407362	1
T30	2.159606236911944	0
T31	0.13277648353993515	0
T32	0.15201973622986584	1
T33	1.0334884545038572	0
T34	2.2465511182874116	0
T35	0.9945918860562394	0
T38	1.2354422104376352	0
T40	1.9428169290134611	0
T41	1.5608146344592093	0
T42	0.25363005572002706	1
T44	2.424217793862263	0
T45	1.151134587157442	0
T48	-1.197347321799401	1
T49	0.7272101552178174	1
T51	-0.1785582195568463	0
T53	0.4770356758342148	1
T54	1.3001889376278353	0
T55	1.412308318447776	0
T56	1.55507857530939	0
T57	1.4992684392772024	0
T58	1.8299033824049367	0
T59	0.10230813995848272	1
T62	0.5476814956298464	1
T63	0.8065024519191211	0
T66	0.16422814423237192	1
T68	1.0830501754260344	0
T70	1.8754825886173792	1
T72	-0.2850802478507833	1
T73	0.10445108694466473	0
T75	1.0515418948187516	0
T76	-0.47517332918677535	1
T77	-0.3403385453124837	1
T78	0.8131853527474362	0
T80	-0.29243681397776716	1
T82	0.5934106849401513	1
T83	0.7468488285592029	1
T85	0.35389356872890565	1
T86	0.030196719247573847	1
T88	0.1677003258991997	1
T89	0.0072973785205480805	1
T90	0.0637539033338129	1
T92	-0.4557235333031712	1
T93	-0.6938019516918981	0
T94	-0.3059787480486655	1
T95	-0.03648045914635323	1
T96	-0.2080118203923168	1
T97	-0.7188640744849722	1
T98	0.7841611057533975	0
T99	-0.07543678805538682	1
T100	-0.18200407146732042	0
T101	0.32637839257922574	0
T102	0.05049494812163738	1
T103	-0.24658670654640732	1
T104	-0.27753975114268936	1
T107	-0.3975480930455544	1
T113	-0.19144692877873545	1
T115	-0.40372996468955463	1
T116	1.9791418715518951	0
T117	0.7351884855378614	0
T119	-1.029907772510345	1
T123	-0.015316981685957859	1
T126	1.0329789303336425	0
T128	0.04863209640707966	1
T129	0.288122799180066	1
T132	0.0931322226489367	1
T133	1.6505482926572907	0
T134	-0.06133901305396455	0
T135	-1.0000032207890783	1
T138	-1.1034020917349643	0
T139	-0.04590618720815244	1
T141	0.06302311152709585	0
T142	-0.32271472738761753	1
T145	0.5598699844873761	1
T146	-0.05682570720751285	0
T147	0.5888773686400367	0
T148	0.29403994104700504	1
T149	-0.20098064681788375	1
T152	-0.3506981134419276	1
T153	0.050615494190648105	1
T154	-0.9079521876436459	0
T155	-0.33659625419836753	1
T156	-0.34271497140033363	1
T158	0.6287582374906013	1
T159	0.7176359518271405	1
T160	-0.48252100403989373	1
T161	0.21861576604984082	1
T162	-0.34584218629699887	1
T163	-0.22775826305528526	1
T164	0.014926239561832354	1
T165	0.004984494016421646	1
T166	-0.6775049227071589	1
T167	0.5690404864325554	0
T169	-0.279158769599851	1
T170	1.7587594542320422	0
T172	-0.8211977521484927	1
T173	-0.837976815740721	1
T174	-1.1912783594732235	1
T176	-0.07434016402413202	0
T177	-0.07325511585896023	1
T180	-0.6971561516248206	1
T182	-0.4648338047307477	1
T184	-0.5517583261579316	0
T185	0.24345899862949372	0
T190	-0.5061533703242046	1
T191	-0.6322257048486516	1
T192	-0.04468722534462759	1
T193	-0.5851124101466381	0
T195	-0.6537768775732178	1
T196	0.8147501135592378	0
T198	0.4106951595468009	1
T199	-0.05230191568879197	0
T201	-1.3662700694708707	1
T202	-0.9729380036234716	1
T203	-0.8372721348378535	1
T204	-0.5830184924745136	0
T205	0.6189045211773365	0
T206	-0.8639299294193376	1
T208	-0.06149193456399264	1
T209	-0.97604822144442	0
T210	-0.0133362846518079	1
T211	-0.6806384713825631	1
T212	-0.8394425315647598	0
T214	-1.2647489776552132	1
T216	-0.875764343702034	1
T218	-1.4516908050019541	1
T219	-0.9505676958229584	1
T220	-1.7254169728043591	1
T221	-0.9620874824290307	1
T222	-0.5142630428829918	1
T223	-2.1919907608909157	1
T224	1.3734632135812572	0
T225	-0.5822337182101333	1
T226	-0.8467790679998123	1
T227	-1.4635450556538876	1
T228	-0.27206388860102315	1
T229	1.2468689413869676	0
T230	-2.128135154467171	1
T232	-0.9433503586494968	1
T233	-0.5731163702187605	1
T236	-1.957508981389294	1
T237	-0.060321184331926424	0
T238	-1.4877506829442897	1
T240	-1.3785471235308047	1
T246	0.1910145271650275	1
T249	-1.6733175665825628	1
T251	-1.834637344738486	1
T255	0.32096982844160565	0
T256	-0.4070489321261393	0
T259	-0.21700691869747987	1
T261	0.8737214282691764	0
T262	1.7240876307538748	0
T265	-1.1015193473581595	1
T266	-1.4837071871699905	1
T267	-2.0779241908288015	1
T268	-1.1673827843303788	1
T269	-2.4238093884434724	1
T270	0.48245432889792655	1
T271	-0.9785038661535502	1
T273	-2.1586918782860134	1
T274	-0.7092376730684726	1
T276	-1.95081447138262	0
