scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	0.18973070460433783	1	0.33169606305004246	-0.2791742771909449
T1	-0.16971859150620056	1	1.1293636104162668	-0.9725088132176877
T2	-0.8351153032319654	1	0.5729912470519751	-0.33904152389889286
T3	0.6971588987568463	1	-0.7739192506544633	0.07683871682602411
T4	-0.27351703145401474	1	1.0512455372236689	-0.3385980481317394
T5	-0.6840237589004114	1	1.064426446643841	-0.5695449326308041
T6	-0.5453310984685723	0	1.0865935022581117	-0.15492211950987508
T7	-1.2016763932846088	1	1.2166514181573136	-1.2992522943920162
T9	0.156378111250747	0	1.4214006713660194	1.632575372061725
T10	-0.6292020790385526	1	0.9982093026658552	-0.5042028559503975
T11	-2.2680028926537847	1	1.2379297957674964	-1.3631812934490053
T12	-2.171531442219876	1	1.1166537414797022	-0.8534001047034547
T13	-1.8036256709738332	1	1.2919458654558709	-1.9486210704619853
T14	-0.16295459248426006	1	1.1729367574934926	0.2916200900756585
T15	0.4030011927099432	0	-0.5377823820094911	-0.12158561257009134
T16	-2.6491076321011584	0	1.1731179637106754	-1.0761573997434497
T17	-0.022412552623311946	0	-0.6142123989095604	-0.0015485967231173951
T18	0.0984500703968503	0	1.4770121255557795	2.0020902677110053
T19	0.3079572029479176	1	-0.7654656938055747	0.07093210626643703
T20	0.4893960898680201	0	-0.5542360886688099	-0.14126977348807335
T21	0.07644626099940531	1	-0.8018709980480336	0.1018222133758306
T22	-1.9506600246417096	1	1.1919433462709574	-1.1594702233454228
T23	0.8718173105519195	1	-0.7341484069974658	0.05753114050329465
T24	1.0419867422395699	1	-0.781375123676645	0.08659431296637866
T25	-2.649392351189129	1	1.200378740657301	-1.1961492281424537
T26	0.1820757689212918	0	-0.5720748901145688	-0.1635294467163162
T27	-2.3293818087811693	1	1.2143805578541276	-1.258408374227189
T28	0.5311921574398776	0	-0.5587579998819276	-0.14732940111437237
T30	1.2466808524397606	1	-0.7607360519678888	0.0706050076424259
T31	0.5595992536602706	1	-0.7474579253921854	0.062213533964063164
T32	-0.07693497288931209	1	-0.7863278425573738	0.08988838723817308
T33	0.25824775613824646	1	-0.813735643600972	0.09536744785822039
T34	-0.46693143622995753	0	-0.5738540987504258	-0.1657564629235864
T35	-0.04814348352638443	1	-0.8050794937389918	0.10028045837786903
T36	0.41782596689341744	1	-0.8250429411580887	0.11445846166728156
T37	0.5054587552342502	1	-0.785658409307502	0.08276928950740475
T38	0.3401874088190875	1	-0.8583579057443177	0.1396130889900822
T39	-1.332675929076342	0	1.221457654034803	-1.3276800498939132
T40	-0.01434333433279876	1	-0.7613051881290727	0.07176657007805477
T41	0.6954867804605157	1	-0.785713581094231	0.08098095141448838
T42	0.11269645712757934	1	-0.8085146790611931	0.10217342271888298
T43	-0.18471651054047566	1	-0.7831670734848969	0.08031225576663464
T44	0.9832739738918794	1	-0.7746007355577951	0.07631955087993487
T45	-2.348588472300228	1	1.2125856956653653	-1.2500032453206964
T46	0.6598483105070428	1	-0.8320103319467285	0.11611240803580249
T47	0.15237417961326685	1	-0.8331617588061659	0.11627667912145138
T48	-0.7699421833311351	1	1.2105875622378213	-1.2728942687094702
T49	-1.4192619069315058	1	1.2398622336435148	-1.3725068257413355
T50	0.2266050708492702	1	-0.8183579245774248	0.11051275716069217
T51	0.3668977129846965	1	1.4728342987146636	1.9732095137359014
T52	0.4802396053879916	0	-0.5592681466505276	-0.14785353576361565
T53	-0.8887316214996421	0	1.2542216860280895	-1.4854699427906242
T54	-0.8014823693397104	0	-0.5702839087611694	-0.16147831724853323
T55	0.3553139900707758	0	-0.5591048051132077	-0.1477366381622622
T56	0.5887049334258001	1	-0.762670481122267	0.06767044507078611
T57	-0.41938316354444205	0	1.4485012206230077	1.772959422699813
T58	-0.4701278875541329	0	-0.8122485159539938	0.09469800873512892
T59	-0.6185192172458043	0	-0.7921549042626969	0.09263238463552612
T60	0.626224496715649	0	-0.5633459406352406	-0.15235773104738268
T61	1.5618315385574346	1	-0.7993433395427646	0.0889401602184278
T62	0.9313126924716426	0	-0.567537524053698	-0.15717858455255
T63	-0.3535555640666768	1	-0.8157145371154055	0.10598745850434121
T64	0.10283083955665437	1	-0.8105568241358073	0.10348556039742929
T65	0.40782705645697603	1	-0.777551468810901	0.07750477157840986
T66	-0.22354215271885342	0	-0.8412557142077485	0.12790275924287156
T67	-0.1012374874443097	0	-0.8058294436459646	0.09161338839644761
T68	0.034552187324718125	1	1.4821163679345137	2.027461770862302
T69	-0.8487132112556853	0	-0.8036856117465816	0.09067262569936922
T70	-0.07630882883637692	0	-0.8264233151590128	0.10194694432590992
T71	1.4580340987545926	1	-0.7972838939134272	0.08800948945229149
T72	-0.18521924708573517	0	1.4839870978714031	2.043187275897702
T73	-0.08609112671079236	0	-0.8105599968040095	0.10324913358407505
T74	2.024809615570391	1	-0.7806633032947846	0.08627370703245173
T75	0.919490410580449	1	-0.7601744082796305	0.06895961444808577
T76	0.03532172398435231	1	-0.806180412664714	0.10083714561199104
T77	1.1715341612878571	1	-0.7904873724868118	0.08496028712774799
T78	-0.5023261583426273	0	1.4825225993961193	2.0359323762195833
T79	0.7392886366714775	1	-0.8243364954667055	0.11405640425285576
T80	-0.3432557745307749	0	1.5055372792008852	2.1714689107299567
T81	0.5761757051576694	1	-0.7622647938993012	0.06973223970651699
T82	0.34350032788349855	1	1.1334321396750986	-0.9877087435885638
T83	-0.9011270052972016	0	-0.5741155312347646	-0.1660613762094736
T84	0.9430912002532266	0	-0.8038288033824046	0.09102782522890081
T85	0.580295895890888	1	-0.8595461173239232	0.14040915182936764
T86	-0.14944863167909392	0	-0.5389891856584536	-0.12269627569868154
T87	-0.5458751024557636	0	1.472589299168387	1.897850246786007
T88	0.5915714493422685	1	-0.8242117641238692	0.11397497558175096
T89	-0.15124830900772496	0	1.4569993521133	1.8160749577134399
T90	0.21906120141097307	0	-0.5376666545722055	-0.12148008807645835
T91	-1.9144523334594532	1	1.3029607446857654	-2.018371644088598
T92	0.6615210195823418	1	1.4717897826071327	1.9675420625202489
T93	0.6162818698220274	1	-0.8636768885883296	0.14324116934658043
T95	-0.8336083033176612	0	1.2912360632646356	-1.9451800896125089
T96	0.16366622402862366	0	-0.8445300329960632	0.12993716883351059
T97	0.29516819373958364	1	1.4921779752361872	2.0843960847037297
T98	-2.1593174060027547	1	1.2991217128003703	-1.9951281682860333
T99	0.19615943676631317	1	-0.8142962704735727	0.095637822539158
T100	-0.05346640615281042	1	-0.8415205099332641	0.12807035873015604
T101	0.17595563004398276	1	-0.8146440135697196	0.10848462783757865
T102	0.7186474026447646	1	1.14402311888993	-1.0259784125325353
T103	-1.008551374950803	0	1.2609785381324303	-1.5187279238230862
T105	0.4386530409589358	1	1.1388991273685587	-1.0071889210887583
T106	-1.0598065752943273	0	-0.5710379614243752	-0.162344715091123
T107	1.3985238638436512	0	1.1384096680187292	-1.0054456649652184
T108	-0.030122532544298253	0	-0.8191624263327646	0.09833687086876904
T109	1.410034900746111	0	-0.7587680522981358	0.06625994110765746
T110	1.1621614602611594	1	-0.8611388402895478	0.14147989301677055
T111	0.20448228383866127	1	-0.8311811183782368	0.11566925953169357
T112	0.2974034380267731	0	1.460779480221854	1.835155199586652
T113	0.25048126306317325	1	-0.8151531556208665	0.09604725858796505
T114	1.2606891170022596	1	-0.8593518288601912	0.14028601950880856
T116	0.5248751389336462	1	-0.8149975084835426	0.09597354160747155
T117	-0.5426814979401272	1	-0.5739655212894359	-0.16588631764508757
T118	0.09083668176251407	0	-0.8449430114333804	0.1301937803884219
T119	0.06741338206793929	0	-0.5556598188967187	-0.14275976208964736
T120	0.613629189874045	0	-0.8414587720689264	0.1216761770318416
T122	0.8649682629429678	1	1.4965672572741842	2.109565418463298
T124	0.6317589990918077	1	1.1388991273685585	-1.0071889210887581
T125	-0.5218674098934777	0	-0.5722653486274246	-0.163903988853901
T126	0.39357583593770007	0	-0.8276634363941935	0.10257510670751693
T127	-0.2911326278270993	0	1.4652495643135754	1.8582028893673077
T128	-0.4581937631472047	0	1.5088022729508035	2.190456131696446
T129	0.21025919377952718	1	-0.8336898536934088	0.11708975369100821
T130	-2.7309875259682026	1	1.304836339814341	-2.031064616730087
T131	1.1690362267466008	0	-0.8005195803124717	0.0895155566896647
T132	1.6892260642339172	1	-0.8011721666359685	0.08977222199649787
T133	-0.5116087398899438	0	-0.5715206361910901	-0.16290133008072064
T134	-0.04721138569194647	0	-0.8122485159539939	0.09469800873512921
T135	0.4099589618490747	1	1.4935445022813019	2.0922396831758507
T136	0.22179665021363282	1	-0.8613498723682452	0.1416122779357275
T137	0.5912499552388591	1	-0.8217756415754601	0.11261760284156497
T138	0.41895785177978506	0	-0.825634049235935	0.10155106335078501
T139	2.2293446050618835	1	-0.8600772267324106	0.14076529094162238
T140	-0.2470985450936815	0	1.5139361276452379	2.221128890091971
T141	0.7871106727073363	0	-0.825859010060735	0.10166620480584317
T142	-2.157386534009311	0	1.310707755147317	-2.0687563913506444
T144	-1.5136701078866082	0	1.2573150047586612	-1.5008208211857657
T145	1.5076190664948659	1	-0.7993433395427647	0.08894016021842799
T146	-2.4159311651204574	1	1.2983991966056392	-1.9898677676478898
T147	0.5450026381769554	1	-0.86354535219435	0.14315209553643618
T148	0.4478305269288054	1	-0.8583579057443178	0.13961308899008262
T149	1.159433962499153	0	-0.8038016473418159	0.09101534650258052
T150	-0.05023580494326294	1	-0.8296851535389123	0.11430698344306044
T151	1.7578786031100135	0	-0.5688800760800651	-0.15868747691830642
