scientificName	cont_trait_0	cat_trait_0
T0	0.8512377244818755	0
T1	1.2474485246343474	0
T2	0.7038011654069267	0
T3	0.30443475407380766	0
T4	-0.18317147650478258	0
T5	-0.7589319056025774	0
T6	0.006653924901122352	1
T7	-0.29481884378336626	1
T8	-0.7055228202724808	0
T9	-0.24537195839323106	1
T11	-0.3556567938799895	1
T12	1.0657524081142606	0
T13	0.5016493513386228	1
T14	0.27769709865336195	0
T15	0.45235878118453116	1
T17	1.0660376281936719	0
T18	-0.7438560503870016	0
T19	0.505780852736936	0
T20	1.1334684345181743	0
T21	0.23223841175703008	1
T22	0.011276614734587704	0
T23	-0.29057732661425684	0
T24	-0.7444177932409133	0
T25	0.5212356167304674	0
T26	1.2786842533095495	1
T27	-0.7302011988068678	0
T28	-0.48807542044372215	0
T29	-1.1385063790848193	0
T30	0.16043993907532228	1
T31	-0.49681588169037266	0
T32	0.8122734908293351	0
T33	-0.5932620579105937	0
T34	1.1371398272500852	0
T35	-0.5464406558800355	0
T36	0.4228149889019739	1
T37	0.0694692755975698	0
T38	-0.14495123628011575	0
T39	0.6978327940159017	1
T40	-0.0030006191354899877	0
T41	-0.8464124696871634	0
T42	-0.39245654672328767	0
T43	0.6495484828896497	1
T44	0.30155470993849587	1
T45	-0.45338009457650047	0
T46	-2.1198923287374862	0
T47	-0.0053181232937184325	0
T49	-0.07143068014194556	1
T50	0.2588547703398751	0
T51	0.629388217251017	0
T52	1.1115228904778784	0
T53	1.292872274956794	1
T54	-1.0240959836844612	0
T55	0.8093836589689428	0
T56	0.3946657082782051	0
T57	0.7598784056928926	1
T58	0.4728634229857952	0
T59	-0.23526113374946847	0
T60	-1.1874862442129934	0
T61	-0.5721304293434925	0
T62	0.5066571659196073	0
T63	1.00361981698313	0
T64	-0.31301474388886713	0
T65	0.4792127601382546	1
T66	0.7283583126338924	0
T67	-0.06561040922261557	0
T68	0.33534331285148783	0
T69	-2.054116250718041	0
T70	1.1361610600167378	1
T71	-0.3352740910282446	1
T72	0.7189916951021864	0
T73	-0.43935125936158226	1
T74	-0.1642087409503653	0
T75	0.8082022859877701	1
T76	0.6618603154237643	1
T77	1.0138040126820673	1
T78	-0.5646486127043762	0
T79	0.6200187073762307	0
T80	0.30378091275460684	1
T81	0.25272245648918323	0
T82	-0.12775659945651688	0
T83	0.5506412515894613	0
T84	-0.07014999868362239	1
T85	-0.38233941897705903	1
T86	-0.733739712195464	0
T87	-2.320839458101143	0
T88	0.9203075546472622	0
T89	-1.7847427905146738	0
T90	0.2573753638315211	1
T91	-2.024997693095237	0
T92	-1.1874206073753055	0
T93	-0.0230724431943428	0
T94	0.4876699289244818	1
