scientificName	cont_trait_0	cat_trait_0
T0	-0.23201555359478385	1
T1	-0.6768172129490333	1
T2	-0.6498719256396267	0
T3	-1.820473961313882	0
T4	-1.5806417939302417	1
T5	-0.9459148626942838	0
T6	-0.2999645960557246	1
T8	-0.5243644870688363	1
T9	0.3570107402225638	1
T12	-0.004526441419162517	1
T13	-0.6742359077845398	1
T14	-0.5660308351569834	1
T15	-0.24770350993912107	0
T16	-0.7837381415669846	0
T17	0.1709959995735862	0
T18	-1.8771313883933567	1
T21	-0.7784905705298585	1
T22	-0.34307712767353643	1
T23	-0.9659715537422342	0
T24	-0.5497581139101055	0
T28	-0.634006643559286	1
T29	-0.9304959405037381	0
T32	-0.9815902298256873	0
T35	-0.893368859423606	0
T37	-0.0011471431990154554	0
T38	-0.650121146810305	1
T39	-1.1537202227749268	0
T40	1.117383244233537	0
T41	-0.19682442236217929	0
T42	0.10311366751927156	0
T44	-0.47227292898651974	1
T45	-0.09022413086760746	1
T46	-0.36716035007508024	1
T48	2.013248265641007	0
T49	0.23457955205493267	0
T52	-1.1575190113099476	1
T53	-0.22319829926844073	1
T54	-0.07375680005368898	1
T57	0.796515522904301	0
T58	-0.8252428756109255	1
T60	0.44989916719083445	1
T64	0.2688409404219248	1
T65	-0.13509024163696015	1
T67	-0.7104317919207546	1
T68	-0.34461719845612926	1
T69	-0.5396125794454367	1
T70	-0.34671096168581506	0
T71	-0.2666392029477579	1
T72	0.0029389750119835833	1
T73	1.5142116437662398	1
T78	-0.6305375758496153	1
T79	1.2692660827843596	1
T81	-0.3902037532087149	1
T82	0.11763512463736858	1
T83	0.6988804878161782	0
T85	-0.03701064229411097	0
T87	0.4772469562504972	0
T88	1.6771501151818469	1
T89	1.077707568970719	1
T90	1.4669413683669845	1
T91	1.1701170381415653	1
T92	-0.49908767667720977	1
T95	-0.5853022318604989	1
T97	0.3841569469603459	0
T98	0.3742260479040724	1
T100	-0.9318378538958102	1
T101	-0.8203976800186605	1
T102	-0.048435390838587444	1
T103	-0.8138522956442733	0
T105	-0.7363072146618707	1
T107	-0.9564514487183139	1
T108	-0.623812539984163	1
T109	-1.6375477585504625	0
T110	-0.959627921440918	1
T111	-0.5357423227664722	1
T112	1.2116071630577758	0
T113	-0.26233487155430596	1
T114	-0.14292916544872886	0
T116	0.08553815417354148	1
T117	-0.42885214888922013	1
T120	0.2287328719945199	1
T121	-0.791602773737177	1
T123	-1.5185512662099439	0
T124	0.7643350767665165	1
T128	1.3401523291462767	0
T130	-1.7139337890738526	1
T131	0.3613976056721526	1
T132	-0.9530534023786241	1
T135	-0.777465877433947	1
T136	-0.4184198308615224	0
T137	0.868782208842629	0
T139	0.6549060459101366	1
T140	0.0057925736485989745	0
T141	0.27733468504479547	1
T142	0.3591279956548616	1
T143	-1.5310350604464125	0
T144	-1.5788889377122064	0
T148	0.6277483386321074	1
T151	0.8595945373107367	1
T153	-0.3933890424098146	0
T154	-2.0084866993627624	0
T155	0.2830182494302089	0
T157	0.1256700403948077	0
T158	1.0853355928478772	1
T161	1.5057165495983462	0
T162	-2.025098101150533	0
T163	-1.843594368762236	0
T164	1.718298308111432	1
T165	-1.5160302994085761	1
T166	1.0464755648018937	0
T167	0.014794262543255146	0
T168	1.9533149127423708	1
T169	1.526353365421655	1
T170	0.3826660507773453	0
T171	1.3262766374411346	1
T172	1.25116519561101	1
T173	0.7239706673652971	1
T174	-0.037259164627779416	1
T176	1.6306807158181305	1
T177	0.8090158283843512	1
T180	0.44214966719352494	1
T181	0.9851908388258772	1
T182	0.6027695089161194	1
T184	0.7766458733020478	0
T186	0.5566065004773473	1
T188	0.7333305573219482	1
T189	-0.6507281620551081	1
T190	0.5640978928273624	1
T192	1.0950146044333287	1
T193	-0.772207548418386	1
T194	1.141113563719192	1
T195	-0.5455557906855307	0
T197	0.5329143217836588	1
T198	-1.0259954610160533	0
T199	-0.23171651878224372	1
T201	0.7307195293654007	1
T202	1.3757575935600783	1
T205	0.4430798138319894	0
T209	-1.699208695931781	0
T210	0.9704369446800962	0
T211	0.4026490384705239	0
T213	-2.4400432300747195	0
T215	2.0167363808845167	1
T216	0.25921525216161384	1
T217	-1.0845173533082753	0
T220	0.22918943043401602	0
T223	1.5502735758042894	1
T225	1.5243878425621205	0
T227	1.8522276567864757	1
T229	1.0963144721450333	1
T230	1.2650925801914739	1
T233	0.4769144358383122	0
T234	-1.6891213505752916	0
T237	0.3344561162426919	1
T241	2.4454176531095686	1
T243	1.3691559306539294	1
T244	-1.741072377409593	0
