scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T3	0.37280908433267784	1	-2.1552893432282842	-0.21081726537113235
T4	0.0472214387677665	1	-2.197814944420626	-0.21677985022888072
T5	-0.7104926163429381	1	-1.6560485362227795	-0.13804356675066787
T6	-0.0353191372783971	1	-2.159952793164974	-0.21145551168984325
T7	1.1864894742602416	1	-2.281980730602851	-0.22915772594380138
T8	1.061860673719734	1	-2.160232021341648	-0.2115136461840273
T9	1.2094380499264483	1	-2.224388151841605	-0.22054922702413318
T10	0.8328644599081801	0	-2.192173499786732	-0.21599159082036506
T11	1.5735074365936326	1	-2.2015970601892008	-0.21732035776727393
T13	1.4929553723134525	1	-2.236230301933685	-0.22252512413420336
T14	1.5717944326575148	0	-2.3564150668988613	-0.2399020728085056
T16	2.1457697845272605	0	-2.328991041364391	-0.23602318500053973
T17	1.0560292520251644	1	-2.24583538682243	-0.22358650696738255
T18	2.2959237227531766	0	-2.3338710546485624	-0.23669153748492097
T21	1.1861373662567678	0	-2.3307800212991623	-0.23618363169632034
T22	1.9716751415301463	0	-2.32865943165724	-0.23587803665843957
T23	-1.069452318387817	1	-0.5024239470069598	0.012410671923216578
T24	3.0798835036419288	0	-2.4993218983314542	-0.2613603294468181
T26	-1.1159277280173299	1	-1.6348745767921875	-0.13549915853154612
T27	-2.4922487684156533	1	-1.6462701269234723	-0.136847122923801
T30	-0.9014677899444206	1	-1.7155645246501197	-0.14520623516292616
T31	-1.5754497987461755	1	-1.0402483813963586	-0.05432319592758954
T32	-1.6699988091484756	1	-1.0339415907049576	-0.0517364033058872
T33	-1.8376535965700829	1	-1.1610261753464333	-0.06135932367927632
T34	-3.1665897687068627	1	-1.0452312289205816	-0.05259318678150917
T35	-0.503107209407296	1	-1.7144359428006555	-0.14507012108743866
T36	-0.6012950754560985	1	-1.7108727341443406	-0.14464087366368988
T37	-0.5670856268532537	1	-0.36060887442340556	0.029988480012403878
T40	-0.7161021856083669	1	-0.33449214751900697	0.03477101753261025
T41	-0.6199624777763952	1	-0.15388055332604764	0.04589183486033317
T42	0.3132195470975104	1	-0.3773997899456475	0.07317622861377761
T43	-1.9993540041270559	1	-1.1686106010013535	-0.06194359450185421
T44	-0.5977108592086249	1	0.4911986809001341	1.2606921353880867
T46	0.18631166260154214	1	-0.3209318970608396	0.0550112436910832
T47	-0.05310892223080996	1	-0.15379896087825623	0.045856751243844
T48	-2.9449954202287953	1	-0.15972307505477407	0.04841377240768685
T49	-0.813817919531214	1	-1.1589717771038197	-0.06120513291611289
T50	-1.4428046017347878	0	-0.33304942721089514	0.03455750115515525
T51	0.0472520522354684	1	0.38944817539479326	-0.24636313541616545
T52	-1.176562622033395	1	0.21670435616687578	0.1240219082387021
T53	-0.9506617347795909	1	-1.16444764026993	-0.06161736007576731
T54	-0.06397699072578499	0	-0.4001254448283547	0.08101695040654687
T57	-1.3538765731029545	1	-1.1792910671851988	-0.06275204275686488
T58	-0.45154510754067934	0	-0.3906833993921712	0.07777386194383526
T59	-1.0373987762710006	1	-1.1651310420213576	-0.061668813340249866
T60	-1.4643016745001767	1	-1.1755780100102735	-0.062470531308462494
T61	-0.06156864465968203	1	0.4926093132774644	-0.4263271205101062
T62	0.47855550066907165	0	-0.48053431481653286	0.10791735525595958
T64	0.3702726853345717	0	-0.37348014657479056	0.07209498060645818
T68	-1.3769879065275155	1	-1.1809483767696587	-0.06287772283343054
T69	1.0729377411133492	1	0.4096430952000031	-0.2650016294203999
T70	-0.5613725545373429	1	0.6301433630179947	-0.662839870710268
T71	0.4505544008333107	1	0.5105008582948332	-0.448670330032214
T73	0.9518926239923299	1	-0.3776731299006222	0.07325164901245435
T74	-0.019113573989108297	1	0.3912296003997728	-0.24800314933279088
T76	-0.20073818717616446	1	0.6871293853610335	-0.7450509057310396
T77	0.7959800330207584	1	0.5779779940261834	-0.5587416271251716
T78	0.5309819268166148	1	-0.37661648773115586	0.0729600597136529
T79	-0.5368100636966251	0	-0.409615827608536	0.08377934555895092
T81	0.5878605948063572	1	0.39277491838475953	-0.24936858177079274
T82	0.8732547395173864	0	-0.5723255759774721	0.14104127357331286
T83	-0.14148831032938836	1	0.7664473154216361	-0.9157142371243506
T84	1.0354761407033066	1	0.5684769110699616	-0.5454282425137936
T85	0.17845268035357592	0	-0.44673667748511825	0.09705055687728639
T86	0.0368577244426215	0	-0.3931953749788257	0.0784875289806236
T87	0.21565721239281496	1	0.39325676036839924	-0.2498046755845029
T89	-0.12647400689519425	1	0.45138193388616643	1.0840755735910084
T90	-0.6395938853484372	1	0.4406377388691053	1.0472011274295467
T91	0.8915206132657341	1	0.5604038852838689	-0.5342112894388141
T92	-0.803274067794656	0	0.43925831055012604	1.042528820672277
T93	0.1508279456900935	0	-0.4714671289329105	0.10569778388728478
T94	-0.26489660641310087	1	0.5672841066166929	1.5852709636444622
T95	0.0860453488981235	0	0.7529430938113932	-0.8900777602229394
T96	-0.22247242871991585	0	0.7826877309153485	-0.9420430039634045
T97	-0.8302849407508069	1	0.8500310302044136	-1.0715972931754267
T98	-0.46240484189886283	0	0.7648459369551052	-0.9106449312413848
T100	0.04798806343721639	0	0.7503842287367519	-0.8463472380496158
T101	0.5559846769235165	0	0.48943023838866156	1.254221453262677
T102	-0.6770084726022739	0	0.8321270568422925	-1.0295473290970394
T103	0.7840911610432785	1	0.409674612160495	-0.265034336429174
T104	-0.09188898239809584	1	0.8353768160751963	-1.0352911058187613
T105	1.06960474399971	1	0.41241327626999374	-0.26757303535894705
T107	-0.203070631269474	1	0.5933111157761705	1.7006435312701522
