scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	0.10885485796181064	0	-0.3995663283150952	0.1512875449143018
T1	-1.1766635873325642	1	-0.8571426778028426	-0.2928193940252815
T2	-0.8469795114463813	1	-0.7102690324652028	-0.1447244975547494
T3	-0.12136136044059265	0	-0.7072142843540268	-0.1436523657766985
T4	0.5843998222147949	0	-0.4717496187786763	0.0808618525808913
T5	-0.42632615795022405	0	-0.4739720068613927	0.081518938148821
T6	0.25927585011716725	1	-1.3515733772145486	-0.7814514615404844
T7	-2.097412345298042	0	-0.3506214609165309	0.1952098636969817
T8	-0.6220328522713704	0	-0.2044788148385785	0.9482342085699256
T10	-0.8180261354509005	0	-0.3995191509829326	0.151256545297703
T13	-0.1454875560959415	0	-0.4005395259233109	0.1519221000761499
T14	0.3748078461226797	1	-0.7081976011522357	-0.1439992611821085
T16	1.558627003802079	0	-0.4014828934172312	0.1525383031807703
T18	-0.33183877860537764	0	-0.0351833859140845	0.3162565850844654
T19	0.8482492353268203	1	-1.292706093768529	-0.7221148644279731
T20	0.6596336171877841	1	-1.2050541689964045	-0.6359390621382627
T21	-1.26473238867221	0	-0.0089622875979821	0.2880849725962905
T23	1.8894039185567837	0	0.5621892993909869	-0.0642410447732789
T24	0.5576064364107834	0	-1.2178503826355176	-0.6478350294734891
T25	0.0966854615966569	0	0.0408931610533853	0.2574454770838763
T26	0.2737894905561744	0	-1.4269119673621509	-0.8658502268068545
T27	-0.13089723110786608	1	-1.2169037575835622	-0.6474165443683685
T28	-0.4648756889281862	0	-1.211457234501775	-0.641981905738657
T29	1.5878007342708407	1	-1.272885046204441	-0.7008462989218514
T30	0.09834127180050369	0	-0.034918945175195	0.3121293331400481
T31	1.465445788396346	0	-0.0354099203379251	0.3198902965039671
T32	0.405070010134211	1	-1.2679225173063446	-0.6975621910282014
T33	0.7651810052859435	0	-0.0365318447467583	0.3382981228687169
T34	0.08312589415246883	0	-1.2136806777211768	-0.644018934125184
T35	-0.3573219828886515	0	-0.2914035287498109	2.0138239702384366
T36	-1.29985601799375	1	-1.2625707998200206	-0.6923260985298412
T37	0.812580096567539	1	-1.2771090273498686	-0.7066898407965057
T38	0.5133429653743387	0	-0.0351824380849086	0.3162419385068284
T39	0.3122800231753932	1	-1.277196021275591	-0.7069082411544662
T40	2.466716237334582	0	-0.2151954562234442	1.0762025264568669
T41	-0.25386655353326776	1	-1.3092612742392231	-0.7386417145719478
T42	0.25861154996619495	1	-1.272208505640235	-0.700197476782339
T43	-1.0059680596317637	0	0.38675481108145	0.0457163837483076
T44	0.7575308866086414	1	-1.2869698936689309	-0.7142914818089783
T45	0.8347073573278518	1	-1.2744416534120762	-0.7023137463732526
T46	1.4158344962539884	1	-1.3396408974828375	-0.7686541906788571
T47	0.7203110586600442	1	-1.278946564243088	-0.7066342473882279
T48	0.8988407431231369	1	-1.3133257926781032	-0.7426379737656913
T49	1.2763488544900699	1	-1.28772297437891	-0.7150361982769394
T50	0.3293694871843944	1	-1.3215999359548698	-0.7507889340991654
T51	-2.2828262401533923	0	0.4889000583356972	-0.0143943387517631
T52	0.24425992784588432	1	-1.3627431313390397	-0.792654712638099
T53	-2.156282481169178	0	-0.0354659356512787	0.3207607293182368
T54	2.611994840426232	1	-1.3307657136616504	-0.7600948211259517
T56	0.18395001563556126	1	-1.296575941677379	-0.7263018247641606
T58	-1.3849721943842674	0	0.9092776683082704	-0.288785185324671
T60	-0.05453713298131546	0	0.4917869183230401	-0.0145419636843519
T61	0.06049978477945025	1	-1.297247470047406	-0.724171386362266
T62	-1.0711492887397331	0	0.6753839799167928	-0.1371708122036515
T65	-0.8319312672863884	1	-1.322051922615216	-0.7512303990997529
T66	0.24058880950790862	1	0.562284263757211	-0.0642597027822018
T67	-1.4457649355931639	1	-1.2867963955749002	-0.7141259216574128
T68	0.6205659865421054	1	-1.3683512566739895	-0.7977550346684321
T70	0.6566051538630335	0	0.4939110627279973	-0.0146502576618054
T71	-1.925387020012992	1	-1.290901564576275	-0.7180838253239809
T72	1.185449257909952	0	-0.0378178466320534	0.3593182259243727
T73	0.5433871447961017	1	0.492708390508331	-0.0145889021259117
T74	-0.5145420680962682	1	-1.355453921983295	-0.784679187689534
T75	-2.1112530916707284	0	0.8502928520847504	-0.2511694451833052
T76	-0.21504176872034952	0	0.8594886518246444	-0.2569873547176595
T77	1.282182366501009	0	0.493539916841271	-0.0146312929817299
T78	-0.15754305842524657	0	1.010707941246081	-0.3475993844389131
T79	0.8895037863646901	1	-0.3061202807451713	2.2167448809500514
T80	-0.6137267411621099	1	1.036974173159453	-0.3791039084119952
T81	-1.4892921337704284	0	0.4950626353204152	-0.0147090440359114
T82	-0.6298158142034538	1	0.9099822013146316	-0.2912098521479073
T83	1.4369733537549134	1	-0.2903125111167073	2.0048730976392486
T84	-0.7775414161979349	1	-1.3469670781926024	-0.7768528801816612
T85	1.242369362843782	1	0.9039763557403524	-0.2837379451076611
T88	-0.9784054180824938	1	-1.354164529508743	-0.7840314386678049
T89	1.1246044301771108	1	-1.3987360391177033	-0.8293904648149275
T92	1.2513505279481896	0	0.9295751037224448	-0.2988978445299793
T94	-1.735431450253515	0	0.915595679625132	-0.2923062047729106
T95	-1.73152970715961	1	1.120884708499508	-0.439218335085674
T96	-1.610647087867469	0	0.9165079034661268	-0.2928204495120333
T97	0.36642509216033153	0	-1.370997769183971	-0.807605634621028
T100	1.869558423649246	1	-1.3647149042974385	-0.7946272986108801
T102	1.063504889729587	0	-1.3611380736606091	-0.7911299443959199
T103	-2.0221167381373313	1	-1.369881618005447	-0.7993034870805601
T104	-1.583775507476173	0	-0.0376547281658794	0.3566207214766654
T106	0.44692247578391114	1	-0.2948738874177095	2.0723339599028407
T108	0.7826987977946797	0	0.9869824815050764	-0.3329981844171682
T109	-1.7229575127758603	0	-1.3713135215800376	-0.8079252606597616
T111	0.8948395270071616	0	0.9663431165543308	-0.3209027218912053
