scientificName	cont_trait_0	cat_trait_0
T0	-0.30767891705148165	1
T1	-0.48929660959142235	1
T2	0.5086645208879014	1
T3	-0.25362831603488994	1
T4	-0.3181528526599077	1
T5	-0.139121443079086	1
T6	-0.4955460984313416	0
T7	0.7554806968248612	0
T8	-0.40107381042762147	1
T9	-0.866514010158203	1
T10	-0.5179549304277054	0
T11	-0.17502938343398705	1
T12	-0.0807490401433123	0
T13	0.6680157744903963	0
T14	-0.41852219569815596	0
T15	0.4346385253448671	1
T17	-0.2473693270166955	1
T18	0.2622984051618042	0
T19	-0.9727941208702596	0
T20	-0.074390362562628	1
T21	1.482116192982825	0
T22	-1.9422111828645887	1
T23	0.37372370096159335	0
T24	-0.2417995633510483	0
T25	0.021018685706000066	1
T26	1.345025511876339	0
T27	0.5804362562898278	0
T28	0.9645032171254224	1
T30	-0.23206422081428427	0
T31	-1.0495925283743661	1
T32	-0.1820775691490822	0
T33	-0.6420464473309083	0
T34	-0.07255444533219696	1
T35	0.00478811311424058	0
T36	0.9844017761133597	0
T37	0.051573041383713915	0
T38	0.15385612164724335	1
T39	1.03422031694576	0
T40	0.26205480788888336	1
T41	0.6087949155448945	1
T42	0.6984600027108611	1
T43	-0.47024421827972634	1
T44	0.060721221701460784	0
T45	2.459727747192736	0
T46	0.5900624156953203	1
T47	-0.45313490587000466	0
T48	-0.19508582360996285	0
T49	1.3451000534588906	1
T50	-0.06743789397733928	1
T51	0.006177551258742359	1
T52	0.7040851385434014	0
T53	0.17102088619184427	0
T54	1.6706569976838135	0
T55	-0.37621157022729723	0
T56	-0.6393531347439227	0
T57	1.25244136397793	1
T58	1.82157340238119	1
T59	1.0282773586956013	0
T60	-0.17262111365887312	0
T61	1.3049097956244167	0
T62	2.131040734639604	0
T63	-0.325338734334413	0
T64	0.5283524105459539	0
T65	0.6725622121533702	0
T66	0.13501846825373057	1
T67	-0.9371772515980037	0
T68	1.0174643423506327	0
T69	-0.5895922366296699	1
T70	1.802909642848124	0
T71	-0.714056223885857	1
T72	-0.6112206237034528	0
T73	1.3957341381343633	1
T75	-0.015568129198008722	1
T76	1.0687359809897528	1
T77	1.680034956265372	1
T78	-0.8407636470346084	1
T79	1.3391799642903432	1
T80	-1.2169494728896808	0
T81	-0.9272393834785242	1
T82	0.6425415873111131	1
T83	-0.9710548153061083	1
T84	-0.5000784736606485	0
T85	-1.0802587462229771	0
T86	0.5824806737731633	0
T87	0.4661809113549292	1
T88	0.639288495174537	0
T89	-1.5103000708863155	1
T90	-0.78957398824628	1
T91	0.34464016345497556	0
T92	-0.6487952743319004	0
T93	-0.11971344406048541	0
T94	1.0365096565713525	0
T95	-0.0514088418400099	0
T96	-0.0005462286202450855	1
T97	1.1570979557628762	1
T98	0.3091717372906874	0
T99	-0.7110025295279474	0
T100	-1.4683455073394196	1
T102	-1.188282464371492	0
T103	0.247283950706717	0
T104	-0.6677146085657265	1
T105	0.19800218629660876	1
T106	-0.46148520530481474	1
T107	1.957164706670642	0
T108	0.5483798797473471	1
T110	2.231801051722586	0
T111	-0.8782789367843267	1
T112	1.7073801983872523	0
T113	-0.8449635532227145	1
T114	-0.0711171818744295	0
T115	-1.0002674582255573	0
T116	-0.760805318924273	0
T117	-0.938806992799706	0
T118	-1.5238435541428275	0
T120	1.8510983762384188	1
T121	-0.29600849208613506	0
T122	0.4074129088880293	0
T123	0.3347035962524012	1
T124	0.6630299006584172	1
T125	-0.8665959409454251	0
T126	0.035263258480192634	1
T127	-0.8400171250164942	1
T128	1.3801598869239327	0
T129	-0.6240207819258095	1
T130	0.7901175565180324	0
T131	0.27440121532086925	0
T132	-0.14158706029441825	0
T133	-1.903725464766468	1
T134	-0.6954295578115707	1
T135	-0.06969360328981272	0
T136	0.9758887610006343	1
T137	-0.6116128852362578	1
T138	-0.9981742618779399	0
T139	0.7992187850544057	0
T140	-0.42575682402855275	0
T141	-1.0819942807282668	1
T142	0.8617976417213314	0
T143	1.524243893053813	0
T144	-1.8704948086264033	0
T145	1.3817973786502213	1
T146	-0.22801305532944202	0
T148	-0.8611885709425966	0
T149	1.1235592095230582	0
T150	-0.5439615398328067	1
T151	-0.682035934761302	1
T152	-0.152399870344163	0
T153	-2.721285810506552	0
T154	0.22076614068845116	0
T155	0.07122176630528283	0
T156	-0.4398802506848115	1
T157	-1.3754076808756104	1
T158	-1.0170854605021884	0
T159	0.6683170447469474	1
T161	-0.8585540789111693	1
T162	-0.2390545094162277	1
T163	-0.5491625342429678	1
T164	1.3850662804301577	1
T166	0.5305633833627392	1
T167	0.12597415834133863	1
T168	0.586903068939652	1
T169	0.9718410496553568	0
T170	-1.1229208157715507	1
T171	-1.248399506798833	0
T172	-0.03641843433599541	1
T174	2.097848989407676	0
T175	-0.9232646064517324	1
T176	1.643218865606719	1
T177	-1.5536890272801216	1
T178	1.7911670346148634	0
T179	-0.2151472747463584	0
T180	-0.10881852981360277	0
T181	0.2535070480624644	1
T182	1.1760245995389598	1
T183	-1.0862925586503658	1
T184	-0.08592909109695962	1
T185	-0.27550183954590207	0
T186	1.3808083930870279	1
T187	1.9909319772563916	0
T188	1.2946534296340209	1
T189	-1.3152572083553447	0
T190	-0.9842173741468072	1
T191	0.47631588145793047	1
T192	-0.3458102984046731	1
T193	-0.19502216529844685	1
T194	-1.2083181142154806	1
T195	-1.4821959544489045	1
T196	-0.36971619488847923	1
T197	0.14432616360833936	0
T198	-2.0371841719321298	1
T199	0.07271964997286169	1
T200	0.012552794360020476	1
T201	-0.944175036879895	1
T202	-0.39197261442587306	0
T204	-0.09303472192920087	0
T206	-1.2773939311244855	0
T207	1.010269915716689	0
T208	-0.472425902806559	0
T209	-0.4900040698596274	1
T210	-0.2591566512475421	1
T211	-1.6604968828733802	0
T212	1.1289223976796516	0
T213	1.7850813882489154	0
T214	0.14352783549795808	1
T215	-1.3287649685589384	1
T216	1.5258019433573213	1
T217	1.1814662270125686	1
T218	-0.5509852325251613	0
T219	-1.8669929695002436	1
T220	1.3798726488815318	0
T221	-2.121581797267921	0
T222	1.1957332586386573	1
T223	-0.9926138669702709	1
T224	-0.725077982413481	1
T225	0.2228405824135491	0
T226	1.119825630377814	0
T227	2.3163964496832317	0
T228	0.10732648357464875	0
T229	0.2185645962465346	0
T230	-0.7718568256812441	1
T231	-1.620516560643609	1
T232	-0.9344090091712773	1
T233	1.0523781758370914	1
T234	-0.7965257643548077	0
T235	-1.442288001410517	0
T236	-1.5941668107890832	0
T237	0.5517598171305657	1
T239	-1.9102811231398409	0
T240	-1.4181083603736127	0
T241	-0.23786887113811286	0
T242	1.1528927127214386	1
T243	0.6088857659491889	0
