scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	1.318398104459356	1	-0.1908835768113348	0.0935691910769455
T1	-1.1186654474475162	1	-0.1916591820941149	0.0942196560251675
T2	-0.11786139180199465	1	-0.190916857422841	0.0935993849459854
T3	0.808960353015045	1	-0.182525849726248	0.0865694458574348
T4	-1.1816457337895678	0	-0.1884987684918158	0.0915706744165451
T5	-0.5848016042333264	1	-0.192372594108972	0.09482279215307
T6	0.4598758166196092	1	-0.1825686631705132	0.0866151155275235
T7	-0.400268835566082	1	-0.0276296265263612	0.0872976266902725
T9	2.622852082290195	1	-0.1793803305984369	0.0839589160254041
T10	-0.23975369981141234	0	-0.1847575711024485	0.0883905071592021
T11	-0.3747540300462287	0	-0.1835636894304303	0.087416495722186
T16	-1.971031654693717	1	-0.1607782439278081	0.0686383990731842
T17	-1.11362066622277	1	-0.1722890274902468	0.065410015110748
T18	-0.36285425018795603	1	-0.907840798286047	-0.0626531848531927
T19	0.5055198716166953	1	-0.1612355823185902	0.0689720493824235
T21	0.7218255719090602	1	0.1623242242196918	0.1172737408776392
T23	-0.7604630285195043	1	0.7496148373055088	-0.7706838646107155
T24	-1.0440280437426488	1	0.3456516708398537	0.1398121854639594
T25	1.3720230333674766	1	0.5764229316006915	0.7077468465800959
T29	-0.49982832658463694	0	0.161591444503628	0.1163704011540286
T30	0.30648406823744734	1	-0.8795438557943317	-0.058570108395226
T31	-0.41717651103129033	0	-1.0905349285441153	-0.0986631004007822
T32	1.6541122063952571	1	0.4949848644533407	-0.1294663091680302
T33	-0.6943438231781144	1	-0.8816410177776226	-0.0588089116035218
T34	-1.5033955382661823	1	-0.9969856401326872	-0.079481118834152
T35	0.3212462039786889	1	-0.9152373157770538	-0.0636679894468659
T36	-0.854812053024437	1	0.527851721949333	-0.1447377353159099
T40	-1.2866422825347192	0	0.1626802167796991	0.11771292743685
T41	-1.6455125896236396	1	0.6452596831278561	0.902760313443788
T42	-2.1506936056780797	1	-0.9793823451345908	-0.0770744638629755
T44	-0.026789479799343104	1	-1.3526492152936676	-0.1494724214060711
T48	-2.214901777444562	1	0.6507364551215092	0.916048369063362
T50	-0.6862161870732844	1	0.6681585255453338	0.9589155357901538
T52	-0.04604407632056045	1	0.505770380489643	-0.1344224890538177
T56	-0.2368912014384876	1	0.7751705692022232	1.2766572538619751
T57	0.1151049392722631	1	0.7616562575793646	1.2367754269541285
T58	1.6614853999998982	1	-1.331000111279486	-0.1444360038556811
T59	1.053417046406435	1	0.7344818472251894	1.161841919943022
T61	-0.35951034504098195	0	0.7908509918289682	1.332704822559547
T64	0.14097228004986598	0	0.7690702606884793	1.2589109665964509
