scientificName	cont_trait_0	cat_trait_0
T0	-0.2315588227962434	1
T1	-1.342844900382152	1
T2	-0.19320065901310365	1
T3	-0.25294029784865524	1
T4	-0.5035412074632273	1
T5	-0.5436718775955095	1
T6	-0.4068161433403622	0
T7	-0.3402039986708124	1
T8	-1.746917226593525	1
T9	0.35194129640209	0
T10	-1.0632922334875747	1
T12	-0.12790616729342769	1
T13	0.1827555972817941	0
T14	-0.07192838464284472	1
T15	-0.14597001876859908	1
T16	-0.43690319313166964	1
T17	-0.32828033452343786	0
T18	-0.49442996432898123	0
T19	0.4532576713054501	1
T20	0.37192374564422664	0
T21	-1.0893149516188	0
T22	-0.41595127123111164	0
T23	-0.6584972347884355	1
T24	-0.3504539361431131	1
T25	-0.9702049836135556	1
T29	-2.095640218086736	1
T30	0.5063370083241986	0
T31	0.6892779810008833	0
T32	-1.5828416990022895	1
T33	0.223294861379295	0
T34	-0.15899488658169292	0
T35	-1.292100587207039	1
T36	0.5011357756299937	0
T37	-1.1112948927542639	1
T38	-0.8795603505796697	1
T39	1.3998535027695769	0
T40	0.522854926581981	1
T41	-1.0429581602839564	0
T42	0.0750809924277407	1
T43	-0.6068638698887289	1
T44	-1.003129724160911	1
T45	1.0571690307973545	0
T47	0.3051251255758054	0
T49	-1.3498571658490435	0
T50	-1.1589244904356213	1
T51	-0.12279305215322402	1
T52	-0.6170700227602547	1
T53	-0.043634139641634526	1
T54	-2.3994050914923477	1
T55	0.6953031049092236	1
T57	0.7890432118376454	0
T58	0.8136496961790898	0
T59	-1.1155829332415035	1
T60	0.46441414375780476	0
T61	-1.4366004105362669	1
T62	0.16944631646085415	0
T63	-0.9365901321133111	1
T64	-0.8609238483275974	1
T65	1.2109645702341496	0
T66	0.6587147566226839	0
T67	1.5512332234345607	0
T68	-1.480108661800727	1
T69	0.07720131721352799	0
T70	0.4780279207375908	1
T71	-0.4880804769028634	1
T72	-0.7677767782119937	1
T73	0.6891074090549614	0
T74	-0.9808316980382062	0
T75	-0.8652263896903634	1
T76	-0.32740937618368776	1
T77	1.1695099083872917	1
T78	0.8189066495262555	0
T79	-0.5374811351587773	1
T80	0.7853783878516457	0
T81	-0.5825966046946932	1
T82	-0.6378460000768663	0
T83	0.7584214592608322	0
T84	-0.5498061446685937	1
T85	0.5385508286997575	0
T87	1.2869407405207827	1
T88	0.2982812093902104	0
T89	-1.2746930102851253	1
T90	0.7224701122194818	0
T91	1.017513185372765	1
T92	0.6551565901882711	0
T93	-0.0029981508561204013	0
T94	0.45829279103191556	1
T95	-1.0181595100615328	0
T96	-0.3070186112122131	1
T97	-1.3368147606434866	1
T98	-0.12531674113625474	1
T99	-0.8161051635330198	1
T100	-1.361131362044399	1
T101	-1.376302121621805	1
T102	1.3755732516432937	0
T103	-2.193550788056446	1
T104	0.3502675660951416	0
T105	1.2691845226028158	1
T106	0.8414187291489185	0
T107	-0.6941428645507852	1
T108	1.051512760609707	1
T109	0.6283350874629576	1
T110	1.0703090056906128	0
T111	-0.3202284000466835	0
T112	-0.31305756900637804	1
T113	1.3319740490319545	0
T115	-0.2720577955634136	0
T116	-0.6649788120051479	1
T117	1.1419699283454872	0
T118	1.8165970734159569	1
T119	-0.9261073649470846	0
T120	0.7417863193536741	0
T121	1.6037746880475459	1
T122	0.4563456668008902	1
T123	-0.7234996548691176	1
T124	0.053632340339976055	1
T125	-1.3637762252268988	0
T126	-0.6308255079102313	1
T127	-0.5970709773795599	1
T128	-0.3246567362488051	0
T129	0.6856291506247624	0
T130	0.8506094832263308	0
T131	-0.29254862106435936	0
T132	0.6475381414604646	0
T133	1.1741095237952262	1
T134	-0.6489884468594213	1
T135	0.6484395577128714	0
T136	1.022879786393634	0
T137	-2.2670166770910813	1
T138	1.5625711318746618	1
T139	0.04741917210928116	0
T140	1.9556655420564537	1
T141	1.1263803220719115	1
T142	2.1370658474150432	0
T143	0.632413860123413	0
T144	0.611824274493032	0
T145	1.75643375982952	0
T146	0.8140407395902808	0
T147	-1.1331555151566755	0
T148	1.4161144408179622	1
T149	-1.0562893054823483	0
T150	1.4690772958979017	0
T151	1.2696145882271448	1
T152	0.8409775810684752	0
T153	0.661336505836168	0
T154	-1.1133254595268223	0
T155	1.5035664868992575	1
T156	-0.6260813007104968	0
T157	-1.230366415023996	0
T159	-1.07673659067942	1
T160	-0.7406404326295776	1
T161	0.9694801145869567	1
T162	1.635215218956196	0
T163	0.492126066469046	0
T164	0.20662046135376957	0
T165	-0.887958537570569	1
T166	-0.843353464808541	0
T168	-0.35237462799464336	1
T170	0.4294317492319862	0
T171	0.2899296427896651	1
T172	0.8503237397089345	0
T173	2.1787460074450684	1
T175	-0.4749583681178544	1
T176	1.2335667740303384	1
T177	-0.34304071406893555	0
T178	-1.5038926629045863	0
T180	0.23981387929794606	0
T181	-0.9586587144467166	0
T182	1.786430393045323	0
T185	1.5668372588747	0
T186	0.8420271447315545	0
T188	-0.7983646392772432	0
T189	1.2433772274981036	0
T190	-0.8980214370305459	1
T191	1.227789256798047	0
T192	-2.4290250126483746	1
T193	0.6790211485786006	0
T194	-0.7632691356858883	1
T195	-0.46905343887723977	0
T196	1.512740496222942	0
T197	1.0102594668586027	1
T198	1.2916110915611785	1
T199	1.3508616403858917	0
T200	-0.7252374951583095	1
T201	-1.0130790418052074	1
T204	0.9333130780913993	0
T205	-1.318856773408632	1
T206	-0.14941170038552032	1
T207	-0.2817072775234833	1
T208	-1.497784403701663	1
