scientificName	cont_trait_0	cat_trait_0
T0	0.4048829311086817	0
T1	0.3407809571949374	0
T2	1.592499053020325	0
T3	0.7165536393186148	0
T4	-0.3493136530910903	0
T5	0.5999771152804257	0
T6	1.0073656047659918	0
T8	0.997446035417012	0
T12	0.569036159905144	0
T13	0.3419633698799014	0
T14	0.8250183799482853	0
T15	-0.5744217767110806	0
T16	0.7399203808983568	1
T17	1.0878218868128149	0
T18	0.7765582076779016	0
T19	-0.37496139947137064	1
T20	-0.1108015313280435	0
T21	0.5987896324526027	0
T22	-0.5240568173827632	0
T23	-0.11242515752262855	0
T24	0.6041254688403237	0
T25	1.1549189589787774	0
T26	0.4631399275201295	0
T27	0.22736703544353387	0
T28	0.09186989401179922	1
T29	-0.14366320991096068	1
T31	-0.9133335662267699	0
T32	-0.14367275360875023	0
T33	0.8444548658511158	0
T34	0.3902819916966295	1
T36	-0.42736902153714007	0
T37	0.7193380417738018	1
T38	0.24070545644831753	1
T39	2.8376092394426093	0
T40	-0.0407643292915672	1
T41	0.11298678944632884	0
T42	-1.3732143416963893	0
T43	-0.2600941946899669	1
T44	1.5570324055418603	0
T45	0.7449150023424136	0
T46	0.15105199411774928	1
T47	-1.7279339582854847	1
T48	1.100911659770387	1
T49	-0.3044822337191121	0
T50	0.3769562064817078	1
T53	1.2730017246497731	1
T54	0.7947034711663371	1
T55	0.9289562695473815	1
T58	0.6945499450140981	1
T59	-0.49887193450569145	1
T60	0.3458221831690437	0
T62	0.5241003166696465	0
T63	-0.2988850013786625	1
T64	0.4690619812815631	0
T65	-1.6817863022909727	1
T66	0.8054212699575709	1
T68	-0.8530896900363799	0
T69	0.08854051718867789	1
T70	-0.009570279436856833	0
T71	-0.8761655824650328	0
T72	0.9261499682379775	0
T73	-0.9497459137201	1
T74	0.6106364990340939	1
T75	-0.9697882385514238	0
T76	-0.11941006677518426	1
T77	1.137960629906384	1
T78	-0.2530780761784354	0
T79	1.330140165192076	0
T80	-0.839943550033155	0
T81	0.9064644232058024	0
T83	1.323847823394573	0
T85	0.14767081052223277	0
T86	1.3069275049004754	1
T87	1.453203773024385	0
T88	-0.48909263852711005	1
T89	1.15673878343303	0
T90	0.029998430451135684	1
T91	-1.0725727975482906	0
T92	-0.48336837758785106	1
T94	1.2432911343556685	1
T95	-2.410419365882698	0
T96	0.5641312232485499	1
T97	0.7495713835543102	1
T99	-0.813925317352072	0
T101	1.4416610498687183	1
T102	0.00525583054513457	1
T103	0.7999629026176832	0
T104	-0.5004116769710844	1
T105	-1.595571707128645	0
T106	-0.8430882650366985	1
T107	0.36456504210159013	0
T108	-0.019404835114404783	0
T109	0.8332216874315252	1
T110	-0.2575739940286858	0
T111	1.0060259909861733	1
T112	1.0194081661570054	0
T113	-1.1818641878612586	1
T115	-0.5031444620011214	0
T116	-1.1709342457186358	0
T117	0.673701435502715	1
T118	0.6595085730503044	0
T119	-1.535261116161073	0
T121	0.2738696698539845	1
T122	-0.38158066129302814	1
T123	-0.08815568484956288	1
T124	1.362773661274429	0
T125	-0.5108123770065695	0
T126	0.36764087658362316	1
T127	-2.204902009990846	0
T128	0.24991002288882674	1
T129	0.08358230850650468	1
T132	0.7680232826516249	0
T133	-0.11155830718246865	1
T134	-1.2909209526137988	1
T136	1.7504490745374943	1
T137	-0.8539599514057923	1
T139	-2.0197516748831563	1
T140	0.8872031730163358	0
T141	-2.5667155862135553	0
T142	-1.3632415989132576	1
T143	-1.5377985200574613	1
T144	1.6409547441041343	1
T145	-0.8883960199707216	0
T146	-0.0412974683134959	0
T147	-1.073485634878199	1
T148	0.5731227690166043	1
T149	-1.7637079014247148	1
T150	-0.056370241814565736	1
T151	-0.413381503421457	1
T152	-0.7748092420661407	0
T153	0.6662785279315017	0
T154	-0.004441594597796735	1
T156	2.1960324111391363	0
T157	-0.44636789662759335	0
T159	0.6422923633518958	0
T160	-0.6198103707948662	1
T161	-1.335105686060082	0
T162	1.2868902882203717	1
T163	0.1771320654754541	1
T164	-0.14595874340566312	1
T166	-1.4271907188593072	0
T167	1.3354111152398789	0
T168	0.7026216539016247	0
T169	-0.7951000356529627	0
T170	-0.34488989042251517	1
T171	1.2875987392437043	1
T172	-0.9222682711120894	0
T174	-1.1142917384018802	0
T175	-1.1305722929577149	0
T176	-0.6638097949755415	1
T178	2.470967482640103	0
T180	0.6399590352136313	1
T181	-1.090596768261913	0
T183	0.059849608400672404	0
T184	-0.7205744683834657	0
T185	-1.1005100027303631	0
T187	-2.167004451687792	1
T188	0.9015109992320777	1
T189	0.07107831328326417	0
T191	0.48083573440080324	0
T193	-1.039573765926702	0
T194	0.08766165616724057	1
T195	-1.9767733385499369	0
T196	-1.124480145343604	0
T200	0.045608695261793446	1
T202	0.5120079971958418	0
T203	-0.9061373645933036	0
T204	0.14287958351417357	0
T205	-0.9064184139600127	0
T206	1.5938585145411501	1
T207	-0.11117055710997646	0
T208	0.11329729638982665	0
T209	0.18584236776889423	1
T210	1.536394430395738	0
T212	-0.7427727232657112	1
T213	-1.0946154468233809	0
T215	-1.7713590989619514	1
T217	-0.6782815185911076	1
T219	-2.2210196551633428	1
T221	-0.774602005812418	0
