scientificName	cont_trait_0	cat_trait_0
T0	0.9081868400002725	0
T1	0.3602832711096592	0
T2	0.11726663936773142	0
T3	0.3586800175819677	0
T4	0.27506930490757053	0
T5	0.13919592440673118	0
T6	0.8404610072622329	0
T7	1.0872901977772123	0
T8	-0.5724980832068997	0
T9	-0.3248634759684356	0
T10	-0.020696337569398444	0
T11	0.46794970734189045	1
T12	-0.3917484680161169	0
T13	1.2446268591498386	0
T14	-0.7437719808815897	0
T15	0.5242806067958148	0
T16	0.4054883079000956	0
T17	1.1101081082247832	1
T18	0.37948036069196733	0
T19	-0.6484465274135116	0
T20	0.2336096954062983	0
T21	0.31507800920375284	0
T22	0.3938020914127041	0
T23	-0.12811249344543418	1
T24	-0.7106998262821822	0
T26	0.18946447571077343	0
T27	-1.25421497694582	0
T28	-1.2525840486356175	0
T29	1.1781848493178972	1
T30	0.27916541658195476	0
T31	0.27216395358817275	1
T32	0.6018354266413903	0
T33	-0.03397209298508304	1
T34	-0.26320883205443024	0
T35	-0.8053327140882665	1
T36	-0.10329681655880864	0
T37	0.7288345686369778	0
T38	1.2595582440659294	1
T40	0.2342612558533563	1
T42	-0.3556019139566452	0
T43	-0.7907954101819902	0
T44	-0.0629759641523248	0
T45	-0.6360331552822204	0
T46	-0.6159895752033704	0
T47	0.28275884840534204	0
T48	0.685878330810196	1
T49	-0.13086700695940695	0
T51	-1.4731726871407533	0
T52	-1.1786566118483295	0
T53	-1.0703235398533686	0
T54	-0.6908005608428641	1
T55	-0.20967422251027573	0
T56	-0.5864404790743868	0
T57	0.7934123520447516	1
T58	-0.10340843545594168	0
T60	0.6762647153125911	0
T61	0.20490417860311116	1
T63	1.071231389203784	1
T64	-1.3282899361282703	0
T65	0.7623041882253097	1
T66	0.04001135589805348	0
T67	0.05257421331128275	1
T69	-0.3866761063700201	0
T70	0.030006345839491157	0
T71	-0.48599198303874236	0
T72	-1.0824720691483816	1
T73	0.49645737927876765	1
T74	-0.2869405344348855	0
T75	0.5161900875815862	1
T76	-1.3593877575425029	0
T77	0.8951152969452995	1
T78	1.8647667312781033	1
T79	-0.8135447334739117	0
T80	1.01532604575474	1
T81	0.18467499107225416	1
T82	-0.6652104611094597	1
T83	-0.9739495033345036	1
T84	-0.2128602915676148	1
T85	-0.7536474025456782	0
T86	0.37090866683037554	0
T87	-1.9053538959448237	0
T88	0.36023900585074387	0
T90	0.19536440751578948	0
T91	-0.4166470216843665	0
T93	-0.8220582029323673	0
T94	0.7172935452627316	0
T96	0.4632035849454751	0
T97	1.2992608343267371	0
T98	-1.8329693882792588	0
T99	-0.36671197622837903	0
T101	0.9083094243740657	0
T102	-1.0596570063056212	0
T103	0.34361369466389985	0
T104	0.71741794784505	0
T105	-0.0060471136332691825	1
T106	-1.456814001390402	0
T108	-1.6722661135548709	1
T109	-0.009232778052156656	0
T110	-0.5257478858321345	0
T111	-0.932144202599105	0
T112	0.9784614922675997	1
T113	-1.269874930039835	0
T114	-1.3140779579310062	0
T118	0.2816980367261659	0
T119	0.1048933009427976	0
T120	0.1601341187300328	1
T121	2.3315415530347425	1
T122	0.36342463623799964	1
T123	-1.247224677348599	0
T124	-0.8224051444552906	1
T125	1.2226024593692837	0
T126	1.4911300907172698	1
T127	-0.6552791033960279	0
T128	0.214142903585216	0
T129	2.348378582409002	1
T130	0.7607904691032829	0
T131	0.3480550758194626	0
T132	1.773257785407755	0
T134	-2.1943255026360946	1
T135	-2.596541441389747	1
T136	0.4385577584349446	1
T137	-0.05911928277291901	1
T138	-0.01321310297229517	1
T139	-0.37759610423618883	0
T140	0.472487752534978	0
T141	0.2678007659563058	0
T142	0.7945941985031532	1
T143	-0.8316922177921897	0
T144	2.587475879576702	0
T145	0.05685411733007782	0
T146	0.09524488020092321	0
T147	0.49648333419921564	0
T148	0.11426167306986784	0
T150	-0.938347833475527	1
T151	-0.04223575302816971	0
T155	0.007839310804779035	1
T156	0.49289676435894375	0
T157	-1.076494001781526	1
T158	-0.7996869989376786	1
T159	-0.9213115651330035	0
T160	-0.37607671761184513	0
T163	-0.16936307228053096	0
T166	-0.32976574718286217	1
T167	-0.7680622995512209	0
T168	0.5559176214993345	0
T169	0.8649799592462426	1
T172	0.8271827572430269	1
T174	0.298712569660933	0
T175	0.750013379111292	0
T176	-0.5533667617175019	0
T179	0.03130931831080732	1
T180	0.3551905657035177	1
T181	0.4292335798445964	0
T182	0.42903523748687306	0
T183	-0.8627178817355757	0
