scientificName	cont_trait_0	cat_trait_0
T0	-1.1016334940817507	0
T1	-0.34137867259885357	0
T2	0.26990522660336064	0
T3	0.738423131269458	0
T4	-0.8367671176117459	0
T5	0.09315062289841705	0
T6	-0.5989868241082897	0
T7	-2.1251791945929233	0
T8	-2.2553922999466	0
T9	0.11892687260157683	0
T10	0.007272507823694861	0
T11	0.6707228917413197	0
T12	0.30077859075720254	0
T13	0.8507363256704076	0
T14	0.24504416330971648	0
T15	0.31491185125754423	1
T16	0.24741460634921084	0
T17	0.44340255238500625	0
T19	0.43662359361587677	0
T20	0.18121378327304694	0
T21	0.7553692709771788	0
T24	1.2498066262438372	0
T25	1.8727640850311302	0
T28	1.327456077542512	1
T29	-0.4200446885283452	1
T33	0.9370398127534836	0
T34	1.3096186573999251	0
T36	0.6685809458103857	0
T38	0.39351003522093253	0
T39	1.2056957480716142	1
T40	0.7400467356325637	0
T42	1.3740843335136	0
T43	0.515665225760197	1
T44	0.8768417512124369	0
T45	-0.2974926905756163	0
T47	0.08638684566533054	1
T48	1.3382769900173743	0
T49	1.5170525588034127	0
T50	-0.7143880415061533	0
T51	-1.3500203074096218	1
T52	0.3189713283196011	0
T53	0.6539551261441389	0
T54	0.02421161048599161	1
T55	1.2689967972300074	0
T56	-0.1705360100227109	0
T57	0.7603623440045616	0
T58	0.13514017376277898	0
T59	-0.44583878367866675	1
T60	0.5017120513151639	0
T61	0.7969801123164598	0
T62	0.2816879756174332	0
T63	-0.5460461298690775	0
T65	0.6075656601822998	0
T66	-0.695964911754367	1
T67	1.0554192990122706	1
T68	-0.22915676458345716	1
T69	0.06733016897928042	0
T70	-0.3536394557366354	0
T71	0.963899590350482	0
T72	-0.9938446152647015	1
T73	-0.11918705475608612	0
T76	0.241584415827051	0
T77	0.2190518269760329	0
T78	0.5672634477579738	0
T79	0.3580389675995636	0
T80	-0.5850455265415238	0
T81	0.2560201261072254	0
T82	0.19401090151156666	0
T83	0.5412787755765264	0
T84	0.434409109207652	0
T86	-0.12954826012724374	0
T87	-0.9277338114605158	0
T91	0.9918748008995036	0
T92	-1.0059845541091943	0
T93	-1.06232540148332	0
T94	0.9265586482314175	0
T97	0.573058592172959	0
T98	1.1604595982858914	0
T99	-0.6433366090821707	0
T100	-0.20978671100071347	0
T102	-0.705113819937408	0
T103	-0.5686818473752457	0
T104	0.3052249335354142	1
T105	-0.7203117663693142	1
T106	0.5051265594567755	0
T107	1.345727159302364	0
T108	0.19584804192049723	0
T109	-0.11245516976541263	0
T110	-1.6370933365834464	0
T111	0.7686787377051659	0
T112	-0.9242078412489986	0
T113	1.114313466287619	0
T115	0.6447106624724177	0
T116	0.4857741125596037	0
T117	-1.1447805634139672	1
T118	0.017611620638203596	0
T119	-1.6903115181456665	0
T120	1.9251294897443196	1
T121	-0.8587947687093195	0
T122	2.4148734232503837	1
T123	0.21988922859695212	1
T124	1.8217139716013826	1
T125	0.06786680500524674	1
T127	-1.548792663749315	0
T128	-1.471990476898317	1
T129	-0.9372597177197045	1
T131	0.8797572908891502	0
T132	-1.4266171127200993	0
T133	-0.28534592529713854	0
T135	-1.2812031115602742	0
T136	-1.3993314291985888	0
T137	1.0528010954596234	0
T138	0.18578412411166398	0
T139	0.08603657782622681	0
T140	-0.7638750305512196	0
T142	-1.321265943309991	0
T144	0.5971247708901152	0
T145	1.0245397483233045	1
T146	0.8058905315349331	0
T148	1.3933724693315896	0
T150	-0.680206557891246	1
T151	-1.4175441797893238	1
T152	-1.0727199236900997	1
T153	0.22538229661873205	0
T155	-1.1453338116082148	1
T160	1.9187531043639172	0
T161	-1.3396545457208955	0
T162	-0.7678703000209047	0
T163	1.363989276225849	0
T164	1.1863428355943293	0
T165	0.6164214668081321	0
T166	2.195919013483704	1
T167	1.1959220620740691	0
T168	-1.055359198547282	1
T169	0.600300071575211	0
T173	-1.0342847765402696	0
T174	-2.0338799119674795	0
T176	0.6597890259489656	0
T177	0.4400762086824021	0
T178	-0.4155886819190818	1
T179	-0.6808904850177921	0
T180	-1.0061973977356742	0
T181	-1.0654043555159376	1
T182	-0.007443627287785137	0
T183	1.1020303525928317	0
T185	-1.9851682224923533	1
T187	0.8611040291005153	1
T188	1.0771509736963436	0
T190	-0.8102061950183811	1
T192	0.6816599741063768	0
T194	-2.268751682877061	0
T195	0.6363250362332329	1
T196	-0.39693467566628843	1
T197	-0.7037148545234007	1
T200	0.3079169605152152	1
T201	-0.27711355291359907	0
T202	-1.089566486871206	1
T203	0.6190727282965599	1
T204	-1.0346310398935807	1
T205	0.20594120706930302	1
T206	-2.715126890886914	1
T207	1.2152664280876924	0
T208	-0.6908421292393618	1
T210	-1.096589604668166	1
T212	-0.14168432249158588	1
T214	-0.9448419080433009	0
T215	-3.562512424723026	1
T216	0.15416605537220296	1
T218	-0.12051513689916744	1
T219	-0.6539814428353746	1
T221	-0.2658086595424182	1
T222	-0.7987303689645953	1
T225	-0.11531467793129893	1
T226	0.24321420874265479	1
