scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	0.4246155465717984	1	-0.5539404857121834	-2.220784906554279
T1	-0.3017060695619186	1	1.1017812352121923	0.022348233150329706
T2	0.08435067580770592	1	-0.0653268675581581	-0.13671497652866924
T3	0.8540434778836842	1	-0.6134241653093128	0.13220281071162895
T4	0.7918896929555598	1	-0.8208562771353025	0.5932953238606121
T5	0.7120209135032785	0	-0.6251695655155868	0.1580248399196721
T6	0.7340029402469948	0	-0.8148730797479216	0.37120677566307875
T7	0.1958769726054009	0	-0.7222827811817284	0.2407006255987624
T11	0.6422459979475457	1	-0.6503477488302453	0.15381116408969495
T12	-1.0669341142636415	1	1.0669791079452524	0.02001534435928502
T13	1.5493552527238057	1	-0.9273470213055852	0.8320556153076222
T14	-0.383118638367585	1	1.2617374271914363	0.10962894981467491
T15	-1.1485581728605048	1	1.1411573074847434	0.06978479322919806
T16	0.3995949326273931	1	-0.7623321561316142	0.27661932657727945
T17	-0.6074625448891326	0	1.1864527376524632	0.0772390454168714
T18	-0.8166753494207547	1	-0.7165850165419995	0.236316277367499
T19	0.37946549581126954	1	-0.7134777568202517	0.23401076145000932
T20	-1.1089748195014666	1	0.98045334429227	0.016284703598707307
T21	-0.25895550934668143	0	-0.7556057124763661	0.2686260402895663
T24	0.6561393998267508	0	-0.9062925734050075	0.759810172361189
T25	1.0388906502966064	0	-0.6348245943196249	0.14465627070330814
T26	0.818541117330071	0	-0.7200746592553521	0.2389924623078421
T27	1.343070431088331	0	-0.8410348886179401	0.6314422508654304
T28	1.1000966740938165	0	-0.8668691658022721	0.6791058763984901
T29	-1.0163492726332364	0	1.2048858807077465	0.08037121369284901
T30	0.21403770164025387	1	-0.723931721147049	0.24203984161507083
T32	-1.4905576129135454	1	1.0665484110878416	0.01994983675327685
T33	-1.1567839783937401	1	1.4566664632934716	0.18426769349889244
T34	-1.111957005380232	0	1.2710361393441032	0.0916349065940453
T35	0.1981240106289237	1	-0.7742451551015602	0.3135622171426615
T36	-0.4919937936098234	1	1.189885272126296	0.08006341215026795
T37	-1.3478280197222867	1	0.997100968428401	0.016939329678926827
T38	-1.6696281150631533	1	1.0079417655194547	0.0174045591836885
T40	1.0901244412925617	1	-0.9617733206465114	0.9192032235022691
T41	0.4293008832469436	1	-0.7752672820389667	0.28559706633734067
T42	-0.7776110688268757	0	1.2554981701853711	0.09143701638664872
T44	0.6546227137500145	1	-0.9291950501624819	0.8098395919445764
T47	0.9454984820708261	1	-0.8762240582621128	0.7019751217396912
T48	-0.007342163791193797	1	1.2086815752022793	0.08338454506736218
T49	0.329117565437983	1	-0.8009511402693895	0.312104030558221
T51	0.7345978505863577	1	-0.5494332857565513	-2.1774859864198453
T52	1.0594525628449083	0	-0.8079545735707119	0.362980009268384
