scientificName	cont_trait_0	cat_trait_0
T0	-1.020940660925942	0
T2	-0.5927753288767866	0
T4	0.3345944691823329	0
T5	-1.5509348055071719	0
T8	-1.397428938938723	0
T9	-1.5334202647216906	0
T10	-0.8378003182053985	0
T11	-0.3626419709418528	0
T12	-2.131414950065941	0
T13	-0.6736756447687076	0
T14	-0.7956376095222313	0
T15	-2.8849618766679272	0
T16	0.30044566365966646	0
T19	-1.3082608314288975	0
T22	-0.49189392758658235	0
T23	0.3622235054459355	0
T24	-0.04826748742929181	0
T25	-0.14274370101994147	0
T29	0.5595485631093423	0
T31	0.09702907780061644	0
T32	0.19725294949947147	0
T33	-0.12894410302943962	0
T34	-1.4020730754001112	0
T35	0.3252204016305296	1
T37	-0.026827171873975885	0
T38	0.20749058584507823	0
T39	-0.5840564532332839	0
T40	-0.458802097391603	0
T41	0.2851756288900729	0
T43	1.3483603258564965	0
T45	0.3186629086996179	1
T47	0.45933271757036	1
T49	0.9503451661397313	1
T50	-0.8687589070062137	0
T52	-0.6160219435756099	0
T53	0.2222636000259808	1
T54	-0.020097501760823488	0
T55	-0.5341859903256209	0
T56	-0.8365691196174494	0
T58	0.3606161441542308	0
T59	0.5334713767323493	1
T60	0.3704761205281899	0
T61	0.373221139717819	1
T62	0.46030407901570247	1
T63	0.0404876853199938	0
T64	-1.4299261488532844	0
T66	0.87495037433844	1
T67	-0.13014601586788463	0
T68	0.9444331046937511	1
T70	-1.0337571559264978	1
T71	-2.900323531270087	0
T74	-1.2918078475455554	0
T75	-0.5974473528871848	0
T76	-0.6664451165027494	0
T77	-2.81061862176082	0
T78	-0.9266334702688508	0
T79	-0.7565664444860962	0
T80	-1.1973304130389681	0
T81	0.25267292965205806	0
T82	-3.6479888460430328	0
T83	0.13557695083319893	1
T84	0.9473031933978956	0
T85	0.2429470197619196	0
T86	0.14603312346609437	0
T87	1.0427635277719045	1
T88	0.8023383474679804	1
T89	0.21058683621169139	0
T91	0.7286684836943268	1
T92	0.6494039167912639	0
T93	-0.011314289979240354	1
T100	-0.46801152640308047	0
T101	0.5123199307710732	1
T102	1.0564667760176318	0
T103	-0.2312064758146974	0
T104	1.2950647549974168	0
T106	1.0935746133335629	0
T107	-0.36062055250936587	0
T109	0.49900813362980273	1
T111	-0.13281565635924444	0
T112	1.2352042985002878	1
T115	1.2930484965510542	1
T116	0.37136420888472776	1
T118	0.7545588792204271	1
T119	1.4677806790618455	0
T120	1.9177298235755775	1
T121	-1.0946370741089897	0
T122	2.4721959418986112	0
T123	1.2770166568719814	0
T124	0.22285649358562987	1
T125	1.7630845765853496	1
T126	1.1706262428007403	1
T127	0.4494899924062626	0
T130	-0.9534497617161773	0
T131	-0.24645645010351008	0
T132	-0.24654154359440011	1
T133	-0.23080980899780273	0
T135	0.9920985959915016	1
T136	-1.261079276612079	0
T138	0.3490404823597122	1
T139	-0.746501436050979	0
T140	-0.44190256468465755	0
T141	1.3682540066280091	1
T143	0.6184630974628692	1
T144	1.6229745481694544	1
T145	-0.07485555749464115	1
T147	-0.0010050525616313172	1
T148	-1.7695233062893192	0
T149	-0.12587640464187375	1
T150	0.3280994515206507	1
T152	1.7014577845537475	1
T154	0.6171359250856466	1
T155	0.12128007061471441	1
T156	-0.14883586876910804	0
T157	-0.2254526034468424	1
T158	1.6246310303305458	1
T159	0.1619486053250997	1
T161	1.1215755091948227	1
T162	0.09486045917820213	0
T163	2.3764882491791863	1
T164	-0.7765666870241408	0
T165	-0.48176283849643303	0
T168	1.115215916744205	0
T169	-0.2808840280250808	1
T170	-0.45134308124830946	1
T172	0.8821882534782711	0
T173	0.6154376081212511	0
T174	0.9438409919882399	0
T175	-0.8756773013880501	0
T176	0.616787659350117	0
T177	-0.9131931789036305	0
T180	0.052831953303915	1
T181	-0.38293250102857307	1
T183	-1.1039794815192046	0
T184	0.8081269501782472	0
T185	-0.2565826048636514	0
T186	0.24789335301089496	1
T187	0.6750015162238204	1
T188	-1.2158417076740604	0
T189	-0.14664985069676642	1
T192	1.673573307649932	1
T193	1.299772329769332	1
T194	-0.9189437109285227	0
T195	-0.5018274228951349	1
T196	-0.14998927095553646	0
T197	0.4483510854440906	0
T201	-0.8414420895049204	0
T202	0.5427393795764741	1
T203	0.31442998539294015	1
T204	0.8212750965249471	1
T205	-0.8391042566609169	0
T206	-0.545622751724054	0
