scientificName	cont_trait_0	cat_trait_0
T0	-0.523356891328089	0
T1	0.060680863562391246	0
T2	-0.14173666056949644	0
T3	0.11991721858361186	0
T4	-0.46336334136682017	0
T5	1.9961933209216833	0
T6	0.7075326355719292	0
T7	0.5700430105406538	0
T8	1.0727577492037754	0
T9	0.2336730234715383	0
T10	0.9907949024990793	0
T11	1.051209686610545	0
T12	0.7059302031686079	0
T14	0.5862128420784695	0
T15	1.1237157407197569	0
T17	0.4108702430285766	1
T18	1.1272212134599326	0
T19	0.6850105426496724	0
T21	-0.2758252289619615	0
T22	2.002731631013218	0
T23	-0.7804898174402304	0
T24	0.801971493952841	1
T25	0.26381524126749056	0
T28	-0.36315467679790936	0
T29	0.9273641178549722	0
T30	-0.38668173952296137	0
T31	-0.12039462141287771	0
T32	0.45284905225836514	0
T35	-0.1408228304216545	0
T36	-0.05728141994267532	0
T37	0.4378171617185525	0
T39	0.6281026487497439	0
T43	-0.3025560199380524	1
T45	0.7756933917502004	0
T46	0.828484098452406	0
T48	-0.45450629132815745	1
T50	-0.3431469738866198	1
T51	-0.7971282388493165	1
T54	1.7688288960086918	0
T56	0.8883225853651939	0
T58	-0.34681980045282895	1
T59	0.9274503225647075	1
T60	0.5196408742592954	0
T61	-0.17800603572398524	1
T62	-0.7482824062794567	1
T63	-0.2686405863564342	0
T64	0.48119987467687136	0
T65	0.5042487461551717	0
T66	1.109473094183144	0
T67	0.1888422273898075	0
T68	-0.9167630034357027	1
T69	0.6866934173556793	0
T71	0.6043360168354843	0
T73	-1.9068018624116942	1
T75	2.1453479121806134	0
T77	1.2048118252244764	0
T81	0.7036170434197743	0
T85	-0.40192047633873607	1
T86	0.8440030953123918	0
T87	0.4394564727189067	1
T88	1.6353915599434923	1
T89	-0.8618120307297991	1
T90	0.1635274175070345	0
T91	-1.4999858781555402	1
T93	-1.2369420463544536	1
T95	-0.42192281497050105	0
T97	2.60333515583021	0
T98	0.1852367940027163	0
T99	-0.9466407202743667	0
T100	-0.011770243726635633	0
T101	-0.9883285328962635	0
T102	-1.4006194095677535	1
T103	-1.3760732960145503	1
T104	-0.36038998826118246	1
T105	-1.7843877764676699	0
T107	0.370042057076547	0
T108	1.436241788379423	0
T111	1.2800159482470013	0
T113	0.15092268658480978	0
T114	0.6515169564260487	0
T115	0.5908350084271806	1
T116	-0.02839884659659537	0
T117	-1.4337507893339603	1
T118	0.11823405264649016	0
T119	-1.088525923202295	1
T120	0.1966536454811675	0
T121	-0.40412951016977366	0
T122	0.40081103577038685	0
T123	-0.7768046666887951	1
T125	0.13975649068758855	1
T126	-0.7713998851947813	0
T127	-0.45692431197607886	0
T128	-0.4221506242444932	1
T131	-1.3516460961858237	0
T133	0.15278886181029516	1
T134	-0.5873905965050533	0
T135	2.295092767815296	0
T137	0.08330387070767606	1
T138	-0.6483751368170099	1
T139	-1.761179841916479	1
T140	-1.425302083445695	0
T142	0.8022801427847231	0
T143	2.0302464634483943	1
T145	-0.43166812955184786	1
T146	-1.326487173324328	1
T147	0.32877603381324516	0
T149	-0.10650850850714878	0
T150	-0.40408390767379504	1
T151	0.7822635484134416	0
T152	0.7969928300610669	1
T153	-0.5423692886918241	1
T154	-0.3411922787125386	1
T156	-0.9583570178388633	1
T157	-1.0696843986505227	1
T158	-1.7763790977056069	1
T159	0.6367434826122046	1
T160	-0.7834848118267518	1
T161	1.177758675620677	0
T162	-0.31591800046004687	1
T163	-0.16891442366616571	0
T165	-0.26743473971957327	1
T166	0.5277396386182771	1
T168	-2.229230241613874	1
T169	0.3814476557786667	0
T172	-0.278677093639779	1
T173	-0.4215129668830614	1
T174	0.444131025915025	0
T176	1.4996077796089404	1
T177	-1.7008125542629287	0
T180	-1.6473734487236644	0
T181	-0.6323947310739874	0
T182	-0.6846119033954464	1
T183	-1.2076022574724798	0
T185	-0.9805792069621339	1
T188	2.3991551592177767	0
T191	-0.022644923962074202	0
T192	-1.3896761364130148	0
T195	-1.9116781814810286	0
T201	-2.2759075753003217	0
