scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T1	-0.23929694498580553	1	-0.2240798328789231	-1.5175995094046564
T5	-0.808380357411241	1	-0.2233656135288907	-1.5072916353219215
T6	-0.12388279605909311	1	-0.22214324854383385	-1.4897267231928213
T7	-0.01732015215520176	1	-0.21945775148992044	-1.450550768136219
T9	-0.9177975260713601	1	-0.22369281364688137	-1.5119864551553888
T11	-0.2901841557376453	1	-0.22793373805939846	-1.5793005130942748
T12	0.5046726986274666	1	-0.19817963809973643	-1.1400709881135598
T14	0.25453331929422446	1	-0.2189494701171544	-1.442898994547043
T15	-1.0563455008719975	1	-0.2282514882886488	-1.5814984130670755
T16	-0.40027130473687084	0	-0.2145011471058048	-1.374322330006714
T17	0.16164389574475677	1	-0.2090987635292149	-1.297687851925769
T18	-0.14547285815868535	1	-0.20976566233745755	-1.306398102613482
T19	0.189946285107766	1	-0.21630031005516906	-1.3991903719818888
T20	0.18258891307394487	1	-0.20914238881819805	-1.2982629124833789
T21	0.3095858743947408	1	-0.23171247606583487	-1.6392176595543124
T22	-0.06948431638708075	1	0.04577390787661066	-0.5576353582970447
T24	0.26721826355816397	1	-0.213925253116998	-1.366527523113193
T28	-0.45496292431677365	1	-0.2399268904512749	-1.7675055741183778
T31	-0.11241712657299123	1	-0.18602353327545185	-0.7940387783433493
T35	0.5034170256731655	1	-0.1905775972705743	-0.8502681567227477
T36	0.8211447643391236	1	-0.23543264156406615	-1.6967901407069992
T38	0.6668701309575541	1	-0.18854269868252418	-0.8218786342270485
T40	-0.019062766154058504	1	-0.9900471461030549	0.47399966354363554
T41	-0.32124418642195485	1	-0.23112487303881493	-1.62454442348383
T42	0.7433387138760718	1	-0.1924875713908032	-0.872797524158412
T43	0.2256079407628991	0	0.3082069887842444	-0.355967350779903
T45	0.5399377953716342	1	-0.1972822930755278	-0.9379013579275055
T47	0.41749944750869683	0	-0.2259154729383149	-1.3283637800017947
T52	-0.1924498538357403	1	-0.23965030002757842	-1.7631800272251739
T53	-1.0452411897628522	1	-0.239777691853252	-1.765171271968815
T54	0.7445521944135801	0	-0.1941410931572121	-0.8888683794004918
T56	0.3269993484345823	0	0.33866392682279844	-0.35838795116198796
T57	0.5475825834776964	1	-0.2327503788800054	-1.6489916412509695
T58	1.1642798327356014	0	-0.497875182439155	-0.3173350142115489
T60	0.19478869064352408	0	-0.5090776656727629	-0.3334250300181276
T62	0.3112299015911219	1	-0.9689895254123121	0.612687364997832
T64	1.29835003762452	0	0.9689736168336884	0.19914311402711088
T65	-0.43299977124373823	0	0.33780729107394075	-0.3564469962471513
T66	-0.31037326396716386	0	0.3380195960046492	-0.35692356544918924
T67	0.5864394891024561	0	0.3406707187353391	-0.3629343466273952
T68	-0.19739850463093125	0	-0.5111217474379985	-0.33642651705051524
T69	1.2447543452747674	1	-0.881775198101094	0.3500267647401233
T70	-0.32380453305595835	0	-0.5218686414551238	-0.35201243141961347
T71	1.3584101275989067	0	-0.24231872709231497	-1.5529659561395128
T72	0.8413503971293858	1	-0.8798358934334884	0.34838870495634616
T73	0.7412700341272005	0	-0.2327850341689484	-1.4238954485478992
T75	-0.15760669540624844	1	-0.9320171707456613	0.40648194115822295
T76	0.3674060616735664	1	-0.9256498365582405	0.4005714383852541
