scientificName	cont_trait_0	cat_trait_0
T0	0.7793867662096742	0
T1	0.430636304267956	0
T2	-0.12723649863551875	0
T4	0.01562764886177881	0
T5	-0.17059133316864844	0
T6	0.7319953277974026	0
T7	-0.8349602419059087	0
T8	0.5289129791545468	0
T9	0.26293438118703183	0
T10	0.15931047940660928	0
T11	0.9234545569697694	1
T12	0.5780706109722411	1
T13	-0.6612949753861517	0
T14	0.8956692207498722	0
T15	-0.14169436883715822	1
T16	1.2463496390703808	0
T17	1.0758138630649536	0
T18	1.5162180565583683	0
T19	0.8800281759031768	0
T20	-1.2572398872085158	0
T21	-1.4052607427731911	0
T23	-0.06812377923824724	1
T25	0.29026762458522704	1
T26	-0.8507758594310305	0
T28	0.10164238463253594	0
T29	-0.26768797510203507	1
T30	-1.4375312880963609	0
T31	1.4115834169924684	0
T32	-1.6258219759604404	0
T33	0.6779492713583396	1
T34	-0.37889321491933436	0
T35	-1.6296479732838287	0
T36	-0.7566925300116022	0
T38	0.23841619727855531	1
T39	1.3428298976969357	0
T40	0.01931469890451377	1
T41	-0.6419928207487725	0
T42	0.7534018512128431	1
T43	-0.4615298837593237	0
T44	-1.349550733609369	0
T45	0.8057110927317613	1
T46	0.23654323326061935	1
T47	-1.1398422800858876	0
T48	-1.4474786138691988	0
T49	-1.3433100056254712	0
T51	1.7973336196701213	0
T52	-1.440720553758263	0
T53	0.633892711317241	0
T54	0.3229410326715688	1
T55	-0.7518296974411829	0
T56	-0.3696700418128251	1
T57	-1.5306736051722905	0
T58	-0.4684842813094062	1
T59	1.867847476590446	0
T60	-1.9585393749815672	0
T61	0.6654431410579386	1
T62	0.8956587518495924	1
T63	-0.6134101896131713	1
T64	0.5439042132632875	0
T65	-1.6236125924440135	0
T66	0.8658944546668178	1
T67	-1.252543937811441	0
T68	-1.5534588986187525	1
T69	0.10501244750329473	1
T70	0.693450285867756	0
T71	2.2471381063615397	0
T72	0.4830961068645439	0
T73	-0.8336029847237137	0
T74	-0.09057878837087008	1
T75	-1.0881745289672902	0
T76	-1.1396644351313352	1
T77	-0.9214057942273878	0
T78	0.3487159317925697	0
T79	0.5555096180583079	1
T80	1.22683671672597	0
T81	-0.1977464814175701	0
T82	0.5939944902163908	0
T83	1.0734887081259739	0
T84	-1.2852606432496703	0
T85	0.44558869441479904	1
T86	0.5171925621877118	0
T87	-1.063562666629239	1
T88	0.9356947544776425	1
T89	-0.0948435182366328	1
T90	-0.39387914373242133	1
T91	0.732722117750517	0
T92	-0.0592000886751092	0
T93	-1.525232406699812	0
T94	2.6170907808489976	0
T95	-0.8813985158430595	0
T96	-1.3466519239211248	0
T97	-0.43898804796846325	0
T98	0.48451071428270925	0
T99	0.44867675356666875	1
T100	0.9932615129942131	1
T101	0.24835577930621008	0
T102	-1.196794735331659	0
T103	-1.4547669769481126	0
T104	1.190824326560215	0
T105	0.9264669008471931	0
T106	-0.7020820288020994	0
T107	-0.9648654837633999	1
T108	0.4760652372297811	1
T109	-0.25469280202762445	0
T110	2.7366860946992158	0
T111	0.9672474127446262	1
T112	-1.67443637142122	0
T113	-1.6323389086579498	1
T114	0.026587813558402743	1
T115	0.874908291962504	0
T116	1.138161614176087	0
T117	0.7509228531523481	0
T118	-0.10539761643244415	1
T119	0.174147373268139	1
T120	-0.5182841259826867	1
T121	0.24212301008558454	0
T122	0.257714675908983	0
T123	1.5121083460573037	0
T124	0.3054186142693767	1
T125	-1.0912235025916057	1
T126	0.25853726503533	0
T127	0.8776594079212588	1
T128	-0.9109842887725348	0
T129	-1.4943290252802797	0
T130	-0.020008860551978137	1
T131	-1.1239284437165395	0
T132	0.9581754684447547	0
T134	0.20374840918881432	1
T135	-1.0128170954374394	0
T136	-1.434449979364739	1
T137	-0.34976841044556517	1
T138	-1.346166778125093	1
T139	0.8520181991297123	1
T140	-1.8142442391545464	0
T141	0.3642880866753941	1
T142	1.0435000041262645	1
T144	0.339821448773731	0
T145	0.615901530793803	0
T147	-0.43928428346901305	1
T148	0.4790744046512641	0
T149	0.018759550507697335	0
T150	0.12424677116938163	0
T153	0.3473614434151417	0
T154	0.5661704764363542	0
T155	-0.9409330029187852	0
T156	0.12088914239619722	0
T157	0.5561196897703332	1
T158	0.34840402770896267	1
T159	0.7214732432933266	1
T160	-1.3808198278018144	1
T161	0.28824834477290606	1
T162	-1.2603565522183215	0
T163	-0.48630156624112886	1
T164	-0.7248365745266068	0
T168	0.4712121673469322	0
T169	1.1479208071606761	0
T171	-1.1407574645629537	1
T172	1.2813275607182324	0
T173	0.9405938205681632	0
T174	-1.4330189311471475	0
T175	-0.6954904964942612	1
T176	-0.5548333817652744	0
T177	0.864828514019957	0
T178	-0.7228884158189846	1
T179	1.9021725739518174	0
T180	-0.7337919194475748	1
T181	0.459935550592822	0
T182	0.9961772143153195	0
T183	0.6107721996794098	1
T184	-1.5965587772239356	0
T185	0.49072398232553255	0
T186	-1.5683091619096114	0
T187	-0.6843763207153858	1
T188	0.648569426050316	0
T191	0.4204899788635394	0
T192	1.2714938113240575	0
T193	-0.7296743079222375	0
T194	2.5019335076465365	0
T195	-1.5027961700872468	0
T196	-0.05190729170452641	0
T197	0.704340717996347	0
T198	0.6504575959818982	1
T199	-0.14222460247147428	1
T200	-0.4866291320543516	0
T201	-0.6659145267498195	0
T203	-1.9592891546084885	0
T204	-1.2467782739211617	0
T205	-0.2746012776047832	0
T206	-0.6266201563421457	0
T207	0.22348720916628087	1
T208	-1.5662702280034762	0
T209	-0.7447435210662615	1
T210	-1.149979750613311	0
T211	1.5245554427715602	1
T213	0.6340865392634942	0
T214	-0.993687250014445	0
T215	1.1734115141147474	1
T217	-1.1713082548658347	0
T219	-2.331259804215488	0
T220	0.8338827203867083	1
T221	1.4606624830565078	1
T223	0.06990908899153138	0
T224	1.1701988906053928	0
T225	-0.9358224739473485	0
T226	0.2840079563949916	0
T227	-0.4282606215911834	0
T228	0.8956299637969509	1
T229	-0.013574170971397079	1
T230	1.2582580729524757	1
T232	-0.046009806351244346	0
T233	-0.9474342475508207	0
T234	1.4218628135600175	1
T235	1.9639388704677392	0
T236	-0.21867871785445236	0
