scientificName	cont_trait_0	cat_trait_0
T0	-0.4608366363449528	0
T1	-0.7359716723497068	1
T2	-0.40155681073944055	0
T4	0.33951372007505976	0
T5	-0.42072660351299507	0
T8	0.5937933253526462	0
T9	-0.8507655048471995	0
T11	-0.262625580670882	0
T13	0.3999174146153961	0
T14	1.1229092704850052	0
T15	-1.0429115809658485	0
T17	0.8461587402781829	0
T18	-1.8500511573809466	0
T19	-0.8544648909731889	0
T21	1.90153397649089	1
T22	-0.4076159447319436	0
T24	2.17510717332054	1
T26	-0.4620055923712837	0
T28	1.4944344971906984	1
T29	-0.527126156552449	0
T30	-1.07832984194707	0
T31	1.4635393765141067	1
T32	-0.8886009657634649	0
T33	0.0328610392696023	0
T34	1.1688885238033262	1
T35	0.05568792014868729	0
T37	-0.7506432204517188	0
T38	-1.398283544985998	0
T39	0.5317440326925503	0
T40	0.9506915539067469	1
T41	-0.21329914507413178	1
T42	-0.44532766317967915	0
T43	2.42884504770822	0
T44	0.43849479098824296	1
T46	2.524480512889981	1
T47	1.0572598148551855	1
T48	0.556923548352393	0
T50	-0.5040103584620419	0
T51	1.3570448143868583	1
T52	-0.7896436411130977	0
T53	-0.8706912105195437	0
T54	0.9552897076133464	1
T56	2.108404760416123	1
T57	-0.4743508783964391	0
T58	-0.14113187258788581	0
T59	-0.20492225512644097	0
T60	-1.0502567090255477	1
T61	-0.8308921208186973	1
T62	-0.5294984227466835	0
T64	0.38477085909121883	0
T65	-1.1430763468986258	0
T67	0.7910097995600305	1
T68	0.9787761501411009	1
T69	0.8738077956691662	0
T72	0.3083300098411888	1
T73	0.07206285983438168	0
T74	-0.9322530399863497	0
T75	0.060688488784864464	1
T76	0.1283200134276082	0
T79	1.8624239281410344	1
T80	1.2498518309340476	1
T81	-0.3056101332348829	1
T84	-0.6030134121080811	1
T88	-0.7997023561301894	0
T91	0.32701738510662076	0
T93	0.24962917994229059	0
T96	0.12786876781650908	1
T97	0.5893683572974595	1
T99	-0.7427932567365462	1
T102	-0.5284390025087408	1
T103	1.5001654748153286	1
T104	1.370850017727099	1
T105	-0.1423010255325332	0
T107	-0.1252038746137158	1
T108	-0.383463022704519	0
T109	-0.411105843983119	0
T110	1.465572060018324	1
T111	1.6736234891584487	1
T113	-0.7354415601383252	0
T114	0.7585948875201594	0
T115	0.5529327565108054	1
T117	1.2801811981426736	1
T119	-1.1470063634145191	0
T120	0.4295322015191429	0
T123	0.8557704669386447	1
T125	-1.105296540742307	0
T126	0.05378750903784295	0
T128	-0.2176670884195799	0
T129	1.078937353506622	1
T131	-1.2516228693322509	0
T132	-0.41279070260239015	0
T133	-0.8845722446517004	0
T134	-1.0563363738798444	0
T136	-0.1928172829595666	0
T137	0.8078227738819005	1
T138	-0.12604851080354867	0
T139	-1.026937485672556	0
T141	1.9596722777867843	1
T142	-0.7964481933094142	1
T146	1.1782725862229613	0
T147	0.8539998158125209	1
T149	-0.23116601937526765	0
T150	-0.646826680164884	0
T151	-0.2870963794631565	0
T152	-1.601229738091999	0
T154	-0.040583711475981374	1
T155	-0.4700468960916348	0
T156	-0.48206341801654357	0
T157	0.46466446372818576	1
T159	1.3650345164024358	1
T160	0.5390032737708291	0
T162	0.0932624561327301	0
T164	-0.8745636364678724	0
T165	-0.5271507427855757	0
T166	-0.04425199393228078	1
T167	1.3630560612154745	0
T168	-0.5498788012389083	0
T169	1.2695738600344841	1
T170	-1.1196826460995153	0
T171	0.571083900920681	0
T172	-1.058258396957983	0
T173	-0.5975628722483683	0
T174	0.17862688788346814	1
T175	-1.6161552205150096	0
T176	1.3955071509233097	0
T177	-1.1345371948593694	1
T179	-1.659157228832741	0
T180	-0.6506854588403939	0
T182	-0.5894906978546679	0
T184	-2.393626448319921	0
T185	0.5784875515320201	0
T186	0.9434743734860881	1
T187	-0.27438392248817806	0
T188	0.9908950879571786	0
T189	0.8246155494812538	1
T190	-0.3200471953324468	0
T191	0.4785893996531931	0
T192	0.19489459514564028	1
T193	0.8700022450022682	0
T195	-0.7920227298007376	0
T196	-0.419244317841001	0
T197	1.6019076400868486	0
T199	0.7763299055541719	0
T201	-0.39558824039334645	1
T202	-0.20380878372055075	0
T203	1.2555029408747624	0
T204	-3.014612407115196	0
T205	0.10467241897871107	0
T206	-2.2806471806292463	1
T207	-0.3084105252738265	0
T208	-0.8279128630219805	0
T210	-1.614075474847003	0
T211	-1.0514605168560243	0
T213	1.1168806003262755	1
T214	-1.13499058994023	0
T215	0.2720744869738213	1
T216	-1.005271428572313	0
T217	0.4079833798167005	0
T220	-1.4988748237179086	1
T221	-0.05896743721564281	0
T223	-0.692467471020827	0
