scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	-0.5623016793298504	0	-0.1009174369620633	0.1722356778717185
T1	0.22230097987302935	0	-0.0999771046708664	0.1686901964021013
T2	0.5877693143939204	0	-0.1083256839445311	0.1991313947639772
T3	0.057596619516597	0	-0.1160403322039983	0.1322808388512145
T4	1.052684640163431	1	-0.0985067100190977	0.164187167779845
T5	0.6391682034746903	0	-0.1034295150387935	0.1807844045698903
T6	-0.4637347255443	0	-0.1007058882264032	0.17082647507692
T7	-1.267801628663309	0	-0.1036684806146193	0.1814986954325665
T8	1.244012223528507	0	-0.1016272940013138	0.1735369586984667
T9	-0.7794159379305184	1	-0.103751489770777	0.1817468446488618
T11	-1.1715675575393931	0	-0.0901337582395584	0.1370169301712782
T12	0.034900097006658505	0	-0.1037388136823072	0.1817088976587247
T15	-0.24241596250235342	0	0.4011229032826462	0.0425343750906027
T16	-0.12942611264014534	0	-0.4695085915566808	0.1100954022589599
T19	0.8285656021122743	0	0.0044399714458422	0.1211306983087619
T20	-2.380524906688229	0	-0.1028458415255294	0.1771210739873407
T22	0.7368138127844706	1	-0.5147876946980404	0.6305406473697263
T24	-0.3871137841117385	0	-0.4147499024317367	0.0728945583937037
T25	0.31618711318485576	0	-0.1311447032221914	0.2844899619257388
T26	0.45809400626036983	0	-0.5500922174934825	-0.2245312229950818
T27	1.2295644710299694	0	-0.411206795092344	0.0854772028448115
T28	-0.0942023706550325	0	-0.1116462391609307	0.2111151717858844
T30	-0.6081608044503733	0	-0.1031073583516283	0.1778916598205294
T31	1.1289234413156912	0	0.0044441730351775	0.1213267452097828
T32	0.3664128027612506	0	0.4904836280343503	0.026430618051156
T33	-1.250409944818967	0	-0.0732477210227192	0.128544455341393
T34	0.7271891033330686	1	-0.4502778280883128	0.4314641441727837
T37	-0.43587705872772387	0	0.6791133762106322	-0.008537843832525
T38	1.3065469274359947	0	-0.1030873289092606	0.1778326445542402
T39	-0.7502189066255581	0	-0.6421090688665471	-0.3322499547000429
T42	-0.6231817044284198	1	0.004504184630765	0.1241588052598805
T43	1.8820031743366845	1	-0.5751660537582916	0.8416365285151067
T44	-0.8697211451550347	0	0.0044948798705148	0.1237219377554533
T45	-0.3242398658242502	0	0.6005437627299388	0.0063362330563242
T48	-0.018824733883056922	0	-0.1189173845939104	0.2370170142096832
T49	-0.09564031133270082	0	0.0045142653613173	0.1246355214758539
T52	1.3063269954113539	0	1.161005123944972	-0.097231767321892
T54	-1.193654467444566	0	0.0045049468384718	0.1241949366903361
T55	-0.6976410467313588	0	-0.4890096685350096	0.118548711078306
T56	1.085173045561641	0	-0.4934908605128943	0.1202450849774084
T57	0.812832034131178	1	-0.595334435164038	0.9723995221487942
T59	-0.7021392090355472	0	-0.4736595237661175	0.1118152773424263
T60	-1.5823101974889757	0	0.0045276189938319	0.1252662624170578
T61	-0.19245532525003226	1	0.0045057144138807	0.1242307488991679
T62	-0.49628558224516156	1	-0.5098947802823712	0.6201782334580809
T65	-0.870211585660281	0	-0.5086841966110208	0.1268197263665268
T66	1.1204953546318657	0	-0.4762048918716242	0.1128533598554389
T68	0.520500443092543	1	-0.6593927216012189	1.239654337092783
T69	-0.829534762543062	0	-0.9705478508851236	-1.4003925142859148
T70	-0.4987861005341501	1	-0.7251301495491321	-0.4183149729061292
T71	-0.9331694515385388	0	-0.641884579070263	-0.3320535061923182
T72	0.5396123552309665	1	-0.5970090927070418	0.9770744055539466
T73	-1.0990608012235443	0	-0.5267808618819317	0.6560104461737852
T74	0.23516230148106973	0	-0.4907841696716877	0.1193168248716846
T75	0.23098360826925904	1	-0.6441298598220045	-0.3340413298602587
