feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.3196878242429725,0.22626397992287337,0.4251766645935837,NA,NA,NA
Afrochoerodon_kisumuensis__NMDS1,-0.022999459879966704,-0.2183617070887646,0.15431533076597287,0.5059836729783554,0.07025137728923667,1.3598002597971826
Afrochoerodon_kisumuensis__NMDS2,0.09624959391640488,-0.09753877498451033,0.28832025617957097,NA,NA,NA
Afrochoerodon_kisumuensis__Geography,0.19187946951147455,-0.11553022559020427,0.5865836238082845,NA,NA,NA
Afrochoerodon_kisumuensis__Temperature,-0.13509494363757948,-0.3130173530537065,0.0329485720924768,NA,NA,NA
Afrochoerodon_kisumuensis__Humans,-0.12372942930962388,-0.20426941274686577,-0.05252230577145377,NA,NA,NA
Afrochoerodon_kisumuensis__PVR1,0.11221598752001641,-0.0871807092298586,0.3509196355911848,NA,NA,NA
Afrochoerodon_kisumuensis__PVR2,0.022235640111525432,-0.10081940562308428,0.1778137629643874,NA,NA,NA
Afrochoerodon_kisumuensis__time,0.04553899050313193,-0.07611876169630796,0.20597119030522712,NA,NA,NA
Afromastodon_coppensi__NMDS1,0.03438930374912986,-0.207523546505473,0.3390760685475955,1.1925337390864053,0.0115952955127471,3.165697372956131
Afromastodon_coppensi__NMDS2,0.16514320039017857,-0.13007307576831387,0.5103687867203334,NA,NA,NA
Afromastodon_coppensi__Geography,0.4250655415684628,-0.12958157061644213,1.2368325303311576,NA,NA,NA
Afromastodon_coppensi__Temperature,0.11959891657323371,-0.13849070872579752,0.4631383491527641,NA,NA,NA
Afromastodon_coppensi__Humans,-0.1612963581880463,-0.30403816553073115,-0.04285959136650561,NA,NA,NA
Afromastodon_coppensi__PVR1,0.25729333838859136,-0.07026057222280596,0.6687575219476699,NA,NA,NA
Afromastodon_coppensi__PVR2,0.08203299479918204,-0.16090774411105713,0.4046421118753007,NA,NA,NA
Afromastodon_coppensi__time,-0.049381022437298826,-0.2359115732879438,0.1873237597498294,NA,NA,NA
Amebelodon_floridanus__NMDS1,-0.013441946429728919,-0.19446819418193595,0.1786620192041908,0.6859753607282205,0.10795682286975397,1.4604960377530218
Amebelodon_floridanus__NMDS2,0.29042839085221617,-0.06115207379063575,0.7023950207224356,NA,NA,NA
Amebelodon_floridanus__Geography,-0.18085108566516975,-0.5576475534624655,0.19542617612778043,NA,NA,NA
Amebelodon_floridanus__Temperature,0.14135960421690616,-0.08217563964445912,0.38268081477425364,NA,NA,NA
