feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.32987101026940774,0.24968690394898724,0.412089595470263,NA,NA,NA
Afrochoerodon_kisumuensis__NMDS1,-0.03440951872978697,-0.18251493829955526,0.12667885170323412,0.4138596333516147,0.07290895222065374,0.9965108169862996
Afrochoerodon_kisumuensis__NMDS2,0.10030356774106972,-0.07505082544649588,0.3141745623011776,NA,NA,NA
Afrochoerodon_kisumuensis__Geography,0.15277481104722102,-0.13987641020792158,0.5056906889934725,NA,NA,NA
Afrochoerodon_kisumuensis__Temperature,-0.1394868729086676,-0.31552831799824194,0.037312121661835965,NA,NA,NA
Afrochoerodon_kisumuensis__Humans,-0.10581579097269155,-0.16691196803463665,-0.04745839863126482,NA,NA,NA
Afrochoerodon_kisumuensis__PVR1,0.08618864595754716,-0.08998380343444454,0.28816725536745186,NA,NA,NA
Afrochoerodon_kisumuensis__PVR2,0.010777906127729244,-0.08416469589582168,0.13857200410358497,NA,NA,NA
Afrochoerodon_kisumuensis__time,0.01365587481978568,-0.08559848780071808,0.15877423673026111,NA,NA,NA
Afromastodon_coppensi__NMDS1,0.02976613652827964,-0.18273726068606666,0.3417806526194558,1.1135872737378232,0.039530570173977125,2.91067254598288
Afromastodon_coppensi__NMDS2,0.15536064338953517,-0.09816564307720786,0.5027621966083153,NA,NA,NA
Afromastodon_coppensi__Geography,0.40765852915726647,-0.11168904649133088,1.3238216485376295,NA,NA,NA
Afromastodon_coppensi__Temperature,0.0970420203805807,-0.12772248800739575,0.43664194102791704,NA,NA,NA
Afromastodon_coppensi__Humans,-0.14488159612435025,-0.2582210137839527,-0.05242667112901037,NA,NA,NA
Afromastodon_coppensi__PVR1,0.22854138767205864,-0.07245453356844214,0.6260351959046313,NA,NA,NA
Afromastodon_coppensi__PVR2,0.061524440048413405,-0.09931470234617254,0.3176990297853516,NA,NA,NA
Afromastodon_coppensi__time,-0.05129529758336932,-0.17764061039302978,0.11016344780384968,NA,NA,NA
Amebelodon_floridanus__NMDS1,-0.0074225965256659735,-0.14927751787290006,0.14131430254685268,0.6024163100046979,0.1671425027341081,1.2404259928272663
Amebelodon_floridanus__NMDS2,0.2853688376631849,-0.020100301813414434,0.656588585408228,NA,NA,NA
Amebelodon_floridanus__Geography,-0.1475245163883425,-0.4536069557549648,0.21076740216578022,NA,NA,NA
Amebelodon_floridanus__Temperature,0.0609900041425324,-0.13317304282977496,0.24171098484885772,NA,NA,NA
Amebelodon_floridanus__Humans,-0.12542303843724867,-0.2035441223087825,-0.05591172790064963,NA,NA,NA
Amebelodon_floridanus__PVR1,0.10997162057532832,-0.0953171256231253,0.3611691113199159,NA,NA,NA
Amebelodon_floridanus__PVR2,0.030587694180070103,-0.07260810820892914,0.16886241415245812,NA,NA,NA
Amebelodon_floridanus__time,0.06599729452543149,-0.021403471892647852,0.20588846764416335,NA,NA,NA
Amebelodon_fricki__NMDS1,0.02898928432942169,-0.1610930492777937,0.29546936797529044,1.1021440128094513,0.19150328297538935,2.341353297594641
Amebelodon_fricki__NMDS2,0.39860816645554653,-0.02661773868063093,0.8954180274280856,NA,NA,NA
Amebelodon_fricki__Geography,-0.10123654248682379,-0.5305639330530009,0.3585642373588249,NA,NA,NA
Amebelodon_fricki__Temperature,0.24457555976917286,-0.06528524801932162,0.617909381821009,NA,NA,NA
Amebelodon_fricki__Humans,-0.15446792796878175,-0.27164665265118504,-0.06298459369693454,NA,NA,NA
Amebelodon_fricki__PVR1,0.19058680190005345,-0.10782329813563232,0.5201217803188909,NA,NA,NA
Amebelodon_fricki__PVR2,0.07301841319643573,-0.0758310255754781,0.3108974156779658,NA,NA,NA
Amebelodon_fricki__time,0.09219924734501879,-0.02501560098198108,0.32343806875806674,NA,NA,NA
Anancus_arvernensis__NMDS1,0.13487932332200503,-0.11545241008383053,0.7415108434250064,1.6156719331881457,0.005691020036153682,5.773031974009831
Anancus_arvernensis__NMDS2,0.16658571192472924,-0.19319754838698533,0.9701999218954516,NA,NA,NA
Anancus_arvernensis__Geography,0.0006954958031570208,-0.4760787069391322,0.5588641020826085,NA,NA,NA
Anancus_arvernensis__Temperature,0.31505290030959865,-0.08560330481978187,1.2258577010518166,NA,NA,NA
Anancus_arvernensis__Humans,0.49979508719683935,-0.2223888501728597,2.3168307522982374,NA,NA,NA
Anancus_arvernensis__PVR1,-0.05990112565289362,-0.4620642755674652,0.31167553209400944,NA,NA,NA
Anancus_arvernensis__PVR2,0.06703961024222531,-0.11657469858919689,0.41669825847395564,NA,NA,NA
Anancus_arvernensis__time,0.1616539197730762,-0.05327005325746481,0.5973626129740244,NA,NA,NA
Anancus_kazachstanensis__NMDS1,0.28458162784565405,-0.14278107115595878,0.9341993395395813,3.307947350146431,0.06382663099435715,6.419408213164098
Anancus_kazachstanensis__NMDS2,0.3784098509111302,-0.18542531006580168,1.089846032895943,NA,NA,NA
Anancus_kazachstanensis__Geography,0.06578432931787027,-0.4597677142165607,0.8535280497179432,NA,NA,NA
