scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T1	0.9324591253484655	1	-0.8970924687216837	0.0005824378590133
T4	-1.0169889650572044	1	-0.9889757829521	-0.0973812163424782
T7	0.42862088082879246	1	-0.1234968930103739	0.660156361020996
T8	-0.6472151046424032	1	-1.3346770048274612	-0.5069588762451955
T9	-1.103487985094102	1	-1.142715105381486	-0.2671978819570658
T12	0.2711078805193871	1	-0.7285316332766837	0.1934900645613633
T13	-1.1524189943632712	1	-0.7330301217283404	0.2160178555903508
T16	0.14329405885184526	1	-0.7253294271807564	0.1917953950420618
T17	0.435542529136143	1	-1.1991661541920091	-0.3299215225689271
T18	-0.14505487229972705	1	-1.149374079430908	-0.2703438290832378
T19	-1.2253148877374898	1	-1.5218220627309336	-0.7243856938434948
T20	-1.433516834234696	1	-0.7341573361112822	0.2166201847179905
T21	1.2455799231746336	1	-1.2099169062551822	-0.335875494600894
T22	0.21314652372901646	1	-0.7514119879502881	0.2271697210386551
T23	0.1278161723119213	1	-1.3383779563720015	-0.5097707857795573
T24	-0.2604480292892191	1	-1.1494740046589402	-0.2703907619753895
T25	0.032084231509567934	0	-1.2039916730119824	-0.3325771051833827
T26	-0.8849032345098825	1	-0.7351431148720082	0.2172024335599635
T27	-0.3095820194957472	1	-0.453901277824736	0.4235567095261288
T28	-0.4446481315246869	1	-0.7428434808534988	0.2219759674029996
T29	-0.7991075442744752	1	-0.7644516990263389	0.2352252420997265
T30	-0.4912104027806476	0	-1.4818079678866978	-0.69876109398976
T31	-1.3787201512856566	0	-1.4892395830077516	-0.7090922300107844
T32	-0.6829439965706982	1	-0.7549835288468806	0.2293590893546808
T33	-0.3009442391350586	0	-1.534485699590585	-0.7664590511369632
T34	1.7650002628555388	1	-0.3631039995175013	1.025001156953047
T35	-1.0004574423491692	0	-1.814195331313156	-1.1857473578605628
T36	1.358870384196955	1	-0.2227043681037369	0.5486605508930098
T37	0.06359226872652521	1	-1.5762061114661436	-0.8095132786741889
T38	1.080611320920284	1	-0.2250370317744741	0.5602360039455017
T39	-0.6683275849794428	1	-0.7608915345411927	0.2329636332049016
T40	-0.328426464488047	0	0.2963232452880243	0.6836873795111723
T41	0.5710010962630641	1	-1.495404848943594	-0.6988741323225515
T43	-1.263838714093498	1	-0.2240799301434866	0.5554866130776583
T44	0.7077256922816132	1	-0.2248409666412618	0.5592606053915733
T45	0.2726041245670955	1	-0.1130364672886503	0.547904291577226
T47	0.20812587633906338	1	-0.2250162663062435	0.5601301975053695
T49	-1.1717269855271255	0	-0.7610442912750898	0.2330568769316615
T51	1.105019718363747	1	-1.5613494742142238	-0.7627955742085123
T52	0.424327851453703	1	-1.5490661004145838	-0.7507421964530411
T53	-1.2772310579061705	0	0.3788311891574177	0.2425045502988586
T54	0.510941303069293	1	0.2861977202893938	0.3910241495537406
T56	0.5817550676604352	1	-0.3731427743575543	1.0906085402019676
T57	-0.9211009466278919	1	-0.7659013748472487	0.2361173122689191
T58	0.5456699754349464	0	0.4350548807862285	0.1549882039979256
T59	-1.1610183274678514	1	-0.1128035394519947	0.5456498958962495
T60	0.5398894553090193	1	-0.3856772586133487	1.1719103902007264
T62	0.6975334060265916	0	1.0098725330736955	-0.744039385699061
T63	0.3036992114353098	1	-0.3844059677786685	1.1620999646026942
T67	0.6690220095680047	0	0.3515196442419704	1.078634189175321
T68	-1.961281372003025	0	0.2981561648986865	0.6921729857165863
T69	-0.7458687096909383	0	-0.4370037487882321	1.528865037379987
T71	-1.7211136483067364	0	-0.4138961334112088	1.3580689758279072
T72	-0.7267716060092896	0	0.3072621858571063	0.7615804856551118
T73	-0.9224780280051215	1	-1.5526427018108864	-0.754207195012518
T74	-1.2471844027966257	0	-0.4106876774095256	1.337354939426779
T75	0.1237766104049925	0	-1.90591739626174	-1.324812646388092
T76	0.47061489014875924	1	-0.3844460184857252	1.1623422871220206
T77	0.3226919613651963	1	-0.3826336164593549	1.1513953623475406
T79	-0.7946139163362608	0	-0.3975223804781772	1.2534904524525998
T80	1.4207579353199717	0	0.2987468123843588	0.694910156136378
T81	1.4780448675702362	1	-1.557725938612556	-0.759265852026254
T82	0.9526367234203945	0	-1.877388607970532	-1.278305664312387
T83	-1.770443469676903	1	0.7627233237776304	-0.3547937380457255
T85	0.5100048699277643	0	0.3913882838676453	1.3671549188753127
T86	0.10558883634303756	0	0.8975465749196593	-0.5593206188341249
T87	-0.0471808914899133	0	-0.4017518601112789	1.2785384167935083
T90	0.25516222553750634	0	-2.096351718149787	-1.617605785251504
T93	-2.1835778312159797	1	-0.1191977126426043	0.6143584632738296
T95	-1.3978809724971555	0	1.0370579526096986	-0.7874173844608815
T97	1.4901145865740295	0	-1.8755881136352883	-1.2758617167535449
T98	-1.2693342071213478	0	0.9851899944319344	-0.7043835250846915
T100	0.6780795385554818	0	0.390613855760288	1.3572631410592342
T101	-0.6621375012429822	0	0.3829175640800573	1.3035715111063555
T103	-1.5223675666360563	0	1.1041717587435964	-0.8981660930005666
T104	0.9777234096904781	1	1.0577994623020013	-0.8186962367809162
T105	-0.7534125632356908	1	0.3937977218359788	1.3834443538932897
T106	-1.2557793844684786	0	-0.4162177795273067	1.3735133860356492
T108	-0.6733298081700014	0	0.395916746681383	1.401123353385339
T109	-1.6441891667973725	1	1.0272433037538926	-0.7714004117631594
T110	0.5659242841099759	1	1.0644914663945404	-0.8312174207717177
T111	-0.7435978468850118	0	0.3842736320796183	1.3128308990741515
T113	0.17048548689340562	0	0.9884020677232592	-0.7089830479149379
T115	-0.22592408708256323	1	0.8948257821220367	-0.5559404801927594
T116	0.47494567997345216	0	0.8967610085037545	-0.5583416655650091
T117	-0.45050125937832797	1	1.0624979371956855	-0.8266292994619829
T118	0.3454383120449605	0	0.4132498649763016	1.529621109045136
