scientificName	cont_trait_0	cat_trait_0
T1	-0.11051253360131161	0
T2	-0.2705954820124764	1
T3	0.5908900764445232	0
T4	0.3133426044211414	0
T5	-0.7080933480263951	0
T6	-0.6464383512678865	1
T7	-0.5588960144360448	1
T8	0.4827085217351413	0
T9	-0.8652140915487233	1
T10	0.11012891112042493	0
T11	-0.3216840880174047	0
T12	0.05452567091974761	1
T13	0.12423409354510336	1
T14	0.11832410301438769	1
T15	-0.29499770907007844	1
T17	-0.46695860857631416	1
T18	0.8290996303108433	0
T19	-0.25338030356325175	1
T20	0.05374796936133267	1
T21	0.27515257008889477	1
T22	-0.9438540013083226	1
T23	0.11455784956318762	1
T24	-1.3419329583914017	1
T25	0.3381724382464714	0
T26	0.5798700587800079	1
T27	-0.23559938783229198	0
T28	1.0160743914371329	1
T29	-0.9579725027995144	0
T30	0.44002769148321635	1
T31	-0.2458046403437912	0
T32	-1.47279114563226	1
T33	0.398319892782866	1
T34	0.508004908020652	1
T36	-0.0530800044877311	0
T38	0.8502683450975247	1
T39	-1.4284654223181448	1
T40	2.145299262562403	1
T41	-0.12054163992637078	1
T42	1.0733733391291662	1
T43	-0.2941897679016546	1
T44	-0.9023186371747921	0
T45	0.6608957150915594	1
T46	0.3581556447142649	1
T47	-0.07127706565650198	0
T48	0.7261677129257393	1
T49	-0.31250903937639823	0
T51	-0.27351179634283285	0
T52	0.24911140501059784	0
T53	-1.0173519947997047	1
T54	-0.6012092804358496	0
T55	-0.599017259540789	0
T56	-1.3640783228406153	1
T57	-0.811497522599068	1
T58	0.15801032542874052	0
T59	-0.20313640969374325	1
T60	-0.5424831055947602	1
T61	-0.8704360179131001	0
T62	-1.0839818276956956	1
T63	0.2986120091237225	1
T64	-1.056878823717186	1
T66	0.4258461716511643	1
T67	1.2123440656917908	0
T68	0.46120149419500883	0
T69	-0.015995233615590184	1
T70	-0.4892142069533569	0
T71	-0.8593716935547653	1
T72	-0.15346126807090074	1
T73	0.8139301776093967	1
T74	0.5470613932788361	0
T75	-0.620743516594592	1
T76	0.8119521145622588	1
T77	1.0153776161764405	1
T78	-0.0012482104633836576	1
T79	0.950420910976733	1
T80	-0.39961024594769873	0
T81	0.6038708606435099	1
T82	-0.6483054231651753	1
T83	0.6715662086546761	0
T84	1.3230214407522356	1
T85	1.1628720729194857	0
T86	-0.6112952737047836	1
T87	-1.5137935826926534	0
