scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	-0.429745204299923	0	0.005561951394152821	-0.4084910351909978
T1	-0.14507242725415886	0	-0.5329875240645493	-0.09982278039067412
T2	-0.8412853730071217	0	-0.7829468915421262	0.04502416298793022
T5	0.14307464749250706	1	0.12189845214063517	-0.40053007285999953
T6	-0.9393425404518747	0	-0.6210678350127967	-0.050649145577519324
T7	0.22188537852976956	0	0.7518574266729546	0.3417662788960527
T8	-0.4393696049015395	0	-0.7218609966704294	0.009015149627402196
T9	-1.1691811975934152	0	-1.0040188315496381	0.16777266097145443
T10	0.10117086849075904	0	0.27139489872173556	-0.2278321303448527
T11	-0.020880420133504003	0	0.2712555408688739	-0.22759646078086557
T13	-0.2058608712888041	0	0.12837454660758685	-2.0215479109668175
T15	-0.11687367110342134	0	0.7457049789829484	0.33832280659840225
T17	-0.8284606926907889	0	-1.3251206994322997	0.37284740269012184
T18	-0.9871067801998634	1	-1.40674338368278	0.4245801289923613
T19	-1.214373212410022	1	-1.3169636561252904	0.3580191575143468
T20	-0.8114103743196688	1	-1.3494887031092384	0.37715963552184617
T21	-0.45450483556844007	0	0.12541451975808102	-1.928873046914379
T22	0.21398511770334783	0	0.7677030764016458	0.36061918323186737
T23	-0.4547462609141972	0	0.1257702763007217	-1.9446845449252748
T24	1.338284133679449	0	0.9569695206921862	0.5936740605351067
T25	-0.5314460477845233	0	0.7400262802856401	0.3312718790440047
T26	0.19516335381003297	0	0.13126920384361251	-2.132839735140733
T27	0.0037427494940344	0	0.7593333830635378	0.3544342940866517
T28	0.022566045758663583	0	0.8665045855722493	0.4843989364418889
T29	-1.5857024065954264	0	-1.2826672561488273	0.3390160596304843
T30	1.9170698630741565	0	0.844862651177288	0.44910098037457613
T31	1.4692976290949529	1	0.8615924193076411	0.46901980368489216
T32	1.4236485807395285	1	0.8385412241592424	0.4431188511136572
T33	-1.4928026321000418	0	-1.0224099401922098	0.17407666019629597
T34	0.3840237080908016	0	0.7962960937703725	0.399654654672582
T36	-1.7394620920194246	0	-1.2964648236617775	0.3464602097770561
T37	-2.031687275935546	0	-1.2870210332805119	0.34135263058940574
