scientificName	cont_trait_0	cat_trait_0
T0	0.4682527291393393	0
T1	0.7338933989908355	0
T3	-0.11570999842468097	0
T4	0.4223899677946291	0
T5	-0.15187336625145695	0
T6	0.21055495484854866	0
T8	0.4386866917113516	0
T9	0.7889681515503268	1
T10	0.7889003080599937	0
T12	-0.15688024907988563	0
T13	0.29932823620715215	0
T15	1.1812176013527802	1
T17	-0.7832117215880747	0
T19	-1.1880597977066396	0
T21	-0.06259824242674478	0
T22	0.6007682304316065	0
T23	-1.0116349694076294	0
T24	1.360687354189127	0
T25	-0.6935905601622433	0
T27	-0.865444217788557	0
T29	0.8918129523468028	0
T30	-1.030647698884987	1
T31	-1.116995640012818	0
T33	-0.3444763510720518	0
T34	-1.4969501134195202	0
T35	0.24290408578290187	0
T36	1.328483965569728	1
T37	-0.9759356980739436	0
T39	0.10560319073259586	0
T40	-1.7766109085257362	0
T41	1.566139327023044	0
T42	-0.6128382497357489	0
T44	0.770620596176902	0
T45	-0.7748696360140491	0
T46	0.17608922494244883	0
T47	-0.4670150039692576	0
T48	0.45093646083976496	0
T50	1.315489198918377	1
T51	0.4242689908953115	0
T52	-0.04848538222516279	0
T53	0.08588369021846896	0
T56	0.9275619585420661	0
T58	0.670246787664969	0
T59	0.0929093474890519	0
T60	-0.12479087061788253	0
T61	0.7063483045472565	0
T62	-0.37593794504566935	0
T64	-1.4146964530920185	0
T65	-0.4954997477352661	1
T67	0.8078228128112	0
T68	-0.4190767909335136	0
T69	-0.12370936748404861	0
T70	-0.45771022631979646	0
T71	-0.10713815317868575	1
T72	-0.7000404646600308	0
T73	1.0880814308383315	0
T74	-1.0186440295087182	0
T75	-0.11545177159342089	0
T77	-0.6686488664226868	0
T78	0.5746315397173176	1
T80	1.9278183564083686	0
T82	1.1937360458905506	1
T85	-0.15628408710675018	0
T87	1.2125741281126807	0
T88	-0.772374665026828	0
T90	-0.5747149541640731	0
T91	-0.7624724001387392	0
T92	-2.4763483703803484	0
T93	-1.2831887857601203	0
T94	0.7370150407819994	1
T95	-0.005323461789075152	0
T96	0.43177998770898635	0
T97	1.697470165784379	0
T98	-0.8673409908589872	0
T100	-0.09129825545443385	0
T101	0.9460040819068972	1
T102	0.5558832333214173	0
T103	-0.7239238259728016	1
T105	-2.0874278910521773	1
T106	-0.2706470135502984	0
T107	-0.2081968134517114	0
T109	-0.823156905684426	1
T110	-1.2154139439511182	0
T111	0.2829229847469773	0
T112	1.5924884099083316	0
T113	-0.08059274954716239	0
T114	1.6209316464284498	0
T115	-0.4644512837510365	0
T118	-0.5737211237360607	1
T121	-0.49248423876512815	0
T122	2.0715305779969677	0
T124	1.3207652922676907	0
T125	-0.9193370410933354	0
T126	2.478141215970775	0
T127	0.523647098626097	0
T128	0.2400778776317492	0
T129	0.3811204650156532	0
T130	-0.4522789788809704	0
T132	-0.14370412992571874	0
T133	0.12537673764721555	0
T135	1.331135935699295	0
T136	-0.34332201601051177	0
T137	-0.12625205763306485	1
T138	-1.0799930992944053	0
T139	1.5178326527389254	0
T140	0.10527273433631827	0
T141	1.4072129602161891	0
T142	-2.30164473640885	0
T144	-0.5564351337166967	0
T145	-2.8401774440208567	0
T146	-0.676334672967636	1
T147	0.9005390636570468	0
T148	1.13480151800115	0
T149	0.11131690970011113	0
T150	-0.8139426694695107	0
T151	-0.30797193135847806	0
T152	2.121217859965205	0
T153	0.7280769191345156	1
T155	0.6727918896330308	0
T156	-0.2908823694170132	1
T157	0.7249476563917151	0
T158	-0.09037383301525509	0
T159	-0.4117881191773687	0
T160	-1.6065035418676146	1
T161	0.7135936122702422	0
T162	0.050485762461492875	1
T164	-0.31215740114880003	0
T166	-0.6629024603301082	0
T167	-2.065082379661436	0
T168	-0.2784548849148327	0
T169	0.2533669432278297	1
T170	1.044063452936671	0
T172	1.2527024647937848	0
T174	0.7087309512390503	1
T175	-1.0465110164275397	1
T176	-0.09474146055604969	0
T177	0.5043122548245392	0
T178	1.6628908828681783	0
T179	-1.2791347494861491	0
T182	0.6583096525051572	0
T183	-0.6974129461710838	0
T184	0.6647042125203766	1
T185	-1.8673350924287457	0
T186	-0.7279152397328379	0
T187	1.5244770318007732	0
T188	-0.07118267552116744	1
T189	0.8265434719538381	1
T190	0.44646067164452746	0
T191	0.011870408210036158	1
T192	-0.12354234217621822	1
T193	-1.003144901990722	1
T194	1.5727756421384196	1
T195	-0.33934065581471584	0
T196	-0.08382663180093587	1
T197	0.6126526030514803	0
T198	-0.699886862926825	0
T199	-1.2531023646772572	1
T200	-0.4705612949725282	1
T201	-1.223395165405972	0
T202	0.23112529922935318	1
T203	0.637320845546179	1
T204	0.6173880892274991	1
T205	0.4848641764124363	1
T206	0.43965244954259053	0
T207	-1.0251093946325867	1
T208	-0.9938954726532614	1
T209	0.43644972305047264	1
T210	0.743428351143826	1
T211	1.1968768600299429	1
T212	-0.8375149988718581	1
T214	0.8882553382740401	1
T216	-0.5667518924694838	1
T217	-2.928381278933471	1
T219	-0.6143902946849186	1
T220	0.9186741399861793	1
T222	1.5823980793519412	0
T223	-1.3871368147874166	0
T231	-1.1740073790243546	1
T232	-1.2153141743310854	1
T233	0.7859954405966811	0
T234	1.3235919416225757	0
T239	1.4620078552207365	1
T240	-0.9207374221567616	1
T241	-1.295750931124104	1
T242	1.5926407260363387	1
T247	-1.6184236631053899	1
