scientificName	cont_trait_0	cat_trait_0
T0	0.059626690344913774	0
T1	-0.5554814921850864	0
T2	-0.8016953819930859	0
T3	-0.21262237149196994	0
T4	-1.1160170431145493	0
T5	-1.3284330870196916	0
T6	-1.6069714158190629	0
T7	-1.2100598963842557	1
T8	-0.80426107431252	0
T9	-1.0577013362186263	0
T10	-0.8194398576938694	0
T11	-0.9416142085049923	0
T12	-0.5381972545333635	0
T13	0.014344508456821222	0
T14	-0.7798005586324462	0
T15	-0.24171046509963826	0
T17	-0.7774803569817967	0
T18	-1.00364454671445	0
T19	-0.15039953436121667	0
T20	-0.14148589355021138	0
T21	-0.198547284947564	0
T24	-0.28601596071471946	0
T25	-0.3482505264850727	0
T26	-0.18329190390770836	0
T27	-0.06072432754561174	0
T28	-0.293014710890277	0
T29	-0.3893661347697026	0
T30	0.11887959657706483	0
T31	-1.8184405042233913	1
T32	-0.1674031200247327	0
T33	-0.2851286995254942	0
T34	0.5447752649747669	0
T35	0.8902078145438288	0
T36	1.1962894648335018	0
T37	1.1928439492149638	0
T40	0.5476891556702058	0
T42	-1.696135053430167	1
T43	0.31859060280743395	0
T44	0.41985009871295154	0
T45	-0.15259256150650086	0
T46	0.10753963387570054	0
T47	-0.058885744299268176	0
T48	1.468209501670754	0
T49	-1.176184329785763	1
T50	0.22371590298550012	0
T51	1.0608595446836842	1
T52	0.02458425376147079	0
T53	-1.4692993765664515	1
T54	-1.462188982344327	1
T55	-0.18072621318307666	0
T56	0.9621582559870622	1
T57	-0.09294317483773891	0
T58	1.176558983071539	1
T59	0.2724001433278844	0
T61	-0.1203167794576597	0
T62	1.510975054319518	0
T63	-1.2240255228502768	1
T64	0.13833711604940388	0
T65	-0.365852258264547	0
T67	0.0858535350306777	0
T68	-0.1946541917528608	1
T70	-0.016894739931250437	0
T71	0.9067337620779564	1
T72	1.018894753240209	0
T73	0.8867168583264486	0
T74	-0.8521983228757789	0
T75	-1.2578775099041488	1
T78	0.6599077659516559	0
T79	-0.8247605061606529	1
T81	0.11029364153999473	0
T82	1.3068455629888234	1
T83	-0.06988035732672418	0
T84	0.15762939556774563	0
T85	-0.31096722993396253	0
T87	0.3709181697198969	0
T88	-0.16981269791138998	0
T89	0.16984660282818873	0
T90	1.8403795091138608	0
T91	0.2583416971061813	0
T92	0.1148767772280789	0
T93	-0.018299013060553985	1
T94	-0.6900636213819556	0
T95	-0.11346003798396605	0
T96	-0.06314751015296673	0
T97	0.6053449404959409	0
T98	-0.5949788600003401	1
T99	-0.002511217962547296	0
T100	0.12805290424502375	0
T101	0.0036065584062233026	0
T102	0.5515092844600527	0
T103	1.6485700846590006	0
T104	1.8290581888734343	0
T105	-0.6824959384712709	0
T106	1.1834630137284319	0
T107	1.2532080848546308	0
T108	0.7137288501895618	1
T110	-1.5725518174213522	1
T111	-1.3435265819613607	1
T112	0.7314278621635587	0
T113	-0.5038075974252614	1
T114	0.6729067021167434	1
T115	-0.018076077789222954	1
T116	2.038183721850257	0
T117	1.8675498616309605	1
T118	0.3093054323669807	0
T119	-0.44300887953529505	1
T121	0.10062967757232795	1
T122	-1.578569401457044	1
T126	-0.052004334454316875	1
T127	2.2286525061519815	0
T128	0.9578397784994214	1
T130	1.3218147648222311	1
T132	1.118086349982137	1
T135	-1.3010036786624932	1
T136	2.7818240747096095	0
T137	-0.5639202673782486	1
T138	-1.03186402651081	1
T141	-0.9052292659673891	1
T143	-0.25013170029170984	1
T144	0.08137277213580173	1
T145	-1.4770057212104366	0
T149	-0.5168651589770916	0
T151	-1.4826648979995296	1
T155	-1.184083631190469	1
T156	-0.3936780152174515	1
T157	0.05726675592851082	1
T158	-0.630438045387194	1
T159	-1.1470769930078135	1
T160	1.3742158796395332	1
T162	-0.5015230785350936	1
T163	-1.8058323444134599	0
T164	-0.552162496540603	1
T165	1.2086731914013225	1
T166	1.6726121019598272	1
T167	-0.4719064682981868	1
T169	1.9494486425530395	1
T170	2.067688861784315	1
T171	-1.460720570866741	1
T172	-0.9087292770056646	1
T173	2.16751148383375	1
T175	-1.288647123916479	0
T179	-1.1148326813732776	1
T184	1.0650539611335834	1
T186	-1.1175532604873388	1
T187	2.0304081732644588	1
T192	-0.562958257950195	1
T193	0.7620217172105774	1
T195	2.0340257474907353	1
T198	-0.49201314648986894	1
