scientificName	cont_trait_0	cat_trait_0
T0	-0.04490378700708189	0
T2	-0.42328416563375915	0
T3	-0.33497635189211106	0
T4	-0.38048721560445636	0
T5	-0.09934991120313542	0
T7	-0.7519470929895422	0
T9	-0.053187454041008664	0
T12	-0.9747742777066265	0
T14	0.18376781044551865	0
T15	0.05000562692194463	0
T16	0.3360161770050857	0
T17	0.13983047703838294	0
T18	0.2636274797209698	1
T19	-0.1156097819722393	0
T20	0.4590417408938221	1
T21	0.29420800984133355	0
T22	-0.8728616973085194	1
T23	0.015451224705520841	0
T24	0.3939894134533422	0
T26	0.3002191535634601	0
T29	0.04190362055515522	0
T30	-0.7558768920069715	1
T31	-0.9024861038901383	1
T33	0.2854658382346663	0
T34	-1.0595290565660302	1
T35	-0.8417876137461288	1
T37	-0.35206834851674895	0
T38	-0.652256597352408	0
T39	-0.726939681221431	1
T40	-1.1541458522910466	1
T41	0.2699005658136452	1
T42	-0.5605350836718671	0
T44	-0.1091985955036753	0
T45	0.4795380858353789	0
T46	-0.737926418444201	1
T48	0.5152018773240891	0
T49	-0.4277930234752817	1
T51	-0.9184504577312361	1
T52	-0.0008804918063875475	0
T54	-0.1668190169048237	0
T56	-0.3307622752387169	1
T57	0.31300435657902415	0
T58	-0.2809968481022438	0
T59	0.49544776675289254	0
T60	0.03712937578911304	0
T61	-1.1705184628721002	1
T63	0.19769679309128682	0
T64	0.22133557013472127	1
T66	0.06622761537123287	0
T68	-0.3256371202682255	0
T70	-0.1553075092016056	1
T72	0.2477467654683217	1
T73	-0.34760164234504976	1
T76	-0.6191027841420698	0
T77	0.6956991896452429	0
T78	0.6461775189794096	0
T79	-0.469764397525004	0
T81	-0.2527628702612784	1
T84	0.37996941590394984	0
T86	-0.31280286890331577	0
T87	-1.1828050075723782	1
T89	0.025482436121654913	0
T91	-0.31142300557942315	0
T92	-0.7016363861175907	1
T93	-0.3951705433959044	1
T94	-0.16145587765093375	1
T97	-0.42727970748888056	1
T99	-0.3352446761800278	1
T100	-0.31189982541981903	0
T101	-0.23488294025035591	1
T102	-0.6017573895795152	0
T103	0.4296116385583809	0
T104	-0.2860874881746538	1
T105	-0.39816746509034373	1
T106	0.376675953619502	0
T107	-0.2362523496878727	0
T108	-0.6244414306817823	1
T110	0.07607120616168825	0
T111	0.273909399061347	1
T112	-0.4646437787947646	1
T113	-1.201668092680492	1
T114	1.009410387489268	0
T115	-0.34380893260738155	0
T116	-1.1092032853598315	0
T117	0.5953315274732667	0
T119	0.49411423876402466	0
T120	-1.120671157597823	0
T123	-0.53908436742718	1
T124	0.6063727282957869	0
T125	0.2531886966705551	0
T126	0.6752588947472592	0
T127	-0.14225045325720362	0
T129	0.4133438577286409	0
T130	0.25577564715982914	0
T131	1.3346640452963296	0
T132	-1.0055950463866485	1
T133	1.305846802281122	0
T134	0.27162379314585766	0
T135	-0.18260298929178026	0
T136	0.605204678927533	0
T137	0.2066659525527655	1
T138	-0.9329996362373726	1
T139	1.0392737404163144	0
T140	0.16362708882288493	0
T141	0.43739872747934927	0
T142	0.053267171363794164	0
T143	0.5875600224985172	0
T144	0.0718576959437543	0
T145	1.420749596026567	0
T146	0.6372913857295143	0
T148	0.23736005743585475	0
T149	1.5605156647616243	0
T150	-1.2379099883869864	0
T151	1.6999487409106762	0
T152	1.4202938781071641	0
T153	-0.8068981460976288	0
T154	0.2221202225101448	0
T155	0.8633829269223866	0
T156	0.5651298292713673	0
T157	-0.2262150245461888	1
T158	-0.3435481472370152	1
T159	0.835216340889437	1
T160	-0.32244833324685523	0
T161	1.6291008787709775	0
T162	-0.9340335257359584	0
T163	-0.08451749023965037	0
T164	0.9280957510631439	1
T165	-1.0567355937261627	0
T166	0.8445155288331172	0
T167	1.4872765603979794	0
T169	-0.834199642145021	1
T171	1.1730672114921823	1
T172	-1.501257029724578	1
T173	-1.14769904616437	1
T174	0.5758965025073992	0
T175	-0.34175394398881637	1
T176	-1.3452541058938488	1
T177	0.04535802461159981	0
T178	0.6743665625548682	0
T179	0.8633785125069523	0
T180	1.5282451303779956	0
T182	1.1772257691886132	1
T184	0.8885072184146934	0
T185	0.7743789962493389	0
T186	0.896733338007285	0
T188	-1.5096838521212026	0
T189	-0.03411184915524488	1
T190	0.29080584960964506	0
T192	0.6069791379843579	1
T193	1.2333789820584882	1
T194	-1.5238056569877951	1
T196	-0.6250491875181217	0
T199	1.888907780357658	0
T201	-0.5141582692722805	0
T202	-1.7624217465917964	0
T203	1.31269220377259	0
T204	-1.2166616817024207	0
T205	1.4468232562873282	0
T206	0.661211574990835	0
T209	1.4397138300431203	1
T210	0.46467041156171507	1
T211	1.042639475422201	1
T213	1.7375318508817341	1
T214	-0.4741889226145821	0
T216	0.32081241693524737	0
T217	1.7198815317121865	1
T219	-1.050424969647691	0
T220	-1.830255742493218	0
T221	2.1051268827792855	1
T222	1.399284603420033	1
T223	-0.6605513125421494	0
T224	-0.4973726210535013	1
T225	-1.3723999418303465	0
T226	-1.8227059990517303	0
T227	-2.335948624293389	0
T228	-1.8801980398971962	0
T231	-2.3380216627622774	0
T232	-0.3762357197797205	0
T233	2.292994731748018	1
T234	-0.9610975097896598	0
T235	0.32027822850702903	0
T236	0.06569381901168683	0
T237	1.6143990170813134	1
T241	0.29754643990798324	0
T242	-2.306535234789722	0
T244	0.2342249045147687	0
T245	-1.4238686401600262	1
T246	-0.9917328609166941	0
T247	-1.7739259437821115	0
T248	-2.5975855388434734	0
T249	0.25792585806281526	0
T250	2.1750554580853074	1
T251	-2.1585146483507174	0
T252	2.298436429418371	1
T254	2.289927341743551	1
T255	2.232489887120238	1
T256	1.9341370590479272	0
T258	-1.3364073899468933	1
T262	-1.7446216873640976	1
T264	-1.6120901138720658	0
T266	1.2332440398562674	0
T267	1.9503656307382489	0
T271	1.141937904271865	0
