scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	0.71207955746408	0	1.5862462610197774	-0.01746179667197514
T1	0.8417492202394425	0	1.0769151326578543	0.5099975913082215
T2	0.626240512189453	0	2.5553353759117234	-1.1030646853403132
T3	0.8725400438083392	0	1.6148092217258598	-0.018259712894353807
T4	0.5271809278030621	0	1.1867360523980646	0.42298793445372346
T5	0.2298712590107478	0	0.48119339754278395	1.0052240987697612
T6	0.8829639684885265	0	1.0988768152659698	0.5363736037081488
T7	0.3959684058181563	0	2.328996184637511	-0.7713133139873816
T9	-0.3417538139490988	1	-0.012785504636770403	0.5699527248189089
T10	0.0007973984301900929	0	0.5795407799062557	1.9024253815412753
T11	0.5833807356191141	0	2.773952106434404	-1.4401651476766515
T12	0.23438888558683985	0	0.20485618953032955	1.0400257859727908
T13	-0.3383892098959632	1	0.0747676600594775	0.6387612919859873
T14	0.23087034674132811	1	0.0627610491231477	0.6341625467609496
T15	-0.07597841268154687	1	-0.3570722261506081	0.31580887803473284
T16	-0.7027971380808509	0	0.6254369103928001	2.35972221267705
T17	-0.3636432415252933	0	0.586377451073113	1.9760259859873168
T18	0.33772421076592996	1	-0.012828199654582276	0.5745704068072217
T19	-0.777130610310667	0	0.5950561452473819	2.051605921913657
T20	-0.5646147746855168	0	-0.21348279132193906	0.32972034510871345
T21	0.15660560528399478	1	-0.2201748746502764	0.33439452570851325
T22	-1.0275959283088014	0	0.5972019508835583	2.0733800432933407
T24	-0.28738224920887695	0	2.563221085026555	-1.1663306055086398
T25	-0.8639217738241497	1	-0.012817581065007218	0.573405684860521
T26	-0.39400687356374703	1	-0.4829238680745016	-0.17028577065757772
T30	-1.8030937733248371	0	0.6455626911949252	2.530776882281252
T31	0.23047940611711085	1	-0.012824333530312497	0.5741534657540607
T35	-0.5191544391400829	1	-0.32595084568640553	0.23033511425734987
T36	-0.4411987487532068	0	2.5917230127439344	-1.198374599021162
T37	-1.5217657687115458	1	-0.33583265078168384	0.2492827986889145
T38	-0.12432156796749119	1	-0.6174698516765096	-0.5783941149489074
T40	0.4094318990791092	1	-0.5203469512307292	-0.20895458416206722
T41	-0.554754610609514	0	2.5545922244436308	-1.1568577227784311
T42	-0.6921746091608512	1	-0.48888524334449335	-0.1754331518045693
T46	0.4065679744783127	0	0.6658619344464896	2.76805613375958
T47	-0.38788309068001775	1	-0.36693730134747043	0.3382655695826677
T48	0.8567870834237058	1	-0.5581786653834773	-0.2528548031859173
T50	-0.9634035762426834	1	-0.3361651017175088	0.24987499613866473
T53	0.4034976539054836	0	-0.50257773548731	-0.19111240660379464
T55	-0.764963477791519	0	-0.35894293180336195	0.32020732878300817
T56	-1.8149075935628052	1	-0.3415347580227929	0.2605993667247629
T57	-0.566934531547521	1	-0.5615926562183925	-0.41169538085944524
T58	0.008307632427155022	1	-0.5620668451556653	-0.41310290382131326
T59	0.4751065164762055	1	-0.3667806334779383	0.33722956719437247
T60	0.4386519187138634	1	-0.4873225591626351	-0.17409741079504218
T61	-1.4955399104955138	1	-0.35034669806206037	0.27892821036709775
T63	0.8803222987759632	0	-0.37014513126510756	0.34494140763291686
T64	-0.07154545002523274	0	-0.22007986769953816	0.33404712096808875
T66	-1.7308449522903457	1	-0.34395336215615424	0.26518231729478997
T67	-1.5015888028464515	1	-0.3510313809715567	0.28010420967207594
T70	0.5292233259905299	1	-0.49316572304570105	-0.17921113509133577
T71	0.9323933850837949	0	2.4529229787400015	-0.9952098058434853
T72	0.2751333414900997	1	-0.6680343759402415	-0.7282285305996234
T73	-1.7776631044633224	1	-0.36278569466515154	0.30445783677727045
T76	1.302139820793625	1	-0.36216438865239653	0.32699662584324907
T77	-0.2907935340568894	0	-0.3747815044552528	0.3563056836404138
T78	0.5144919019033611	1	-0.36297859620738626	0.32877165374930106
T79	0.2480973837585201	1	-0.36661763155520566	0.33755845548029567
T81	0.5832299514266563	1	-0.5584896000499676	-0.2544984265845071
T83	0.1956399863852382	1	-0.368551123098913	0.3418813518249091
T86	0.24298590721066832	1	-0.3672640158205269	0.33899675660912476
T88	0.3651232428190817	1	-0.5321257397169372	-0.220968903450091
T91	0.7867111610452034	1	-0.6925756367594668	-0.8017490258851792
T92	-2.0917229624585385	0	-0.352653790567475	0.2818707025522187
T93	-0.3512310601349606	1	-0.6727152874307175	-0.7408629786188139
T94	0.16127684980913204	0	0.6659626139415349	2.7697089865850444
T95	0.0898398031961439	1	-0.36747981756534775	0.3394771332493523
T96	0.32072663305095034	1	-0.3643055726905952	0.33173485023228877
T100	-0.12607151362345678	1	-0.38599882953022147	0.38592538253683506
