scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	0.22525056562032944	0	0.7449447284628343	1.1794456140607192
T1	-0.38565271254349415	1	-1.2566314755180235	-0.09442212186717573
T2	-0.03839827996666959	1	-0.7629853315173777	0.021536893612928973
T3	-1.6426613011262354	1	-1.009138358716915	-0.013746742960746676
T4	0.9633730208092237	0	0.5689217216374933	-0.30507722032024637
T6	-0.5439139400816119	1	-1.1348966982000401	-0.053966026912539516
T7	-0.032128125701288986	0	0.7429238731580975	1.2013766665050718
T8	1.3265681535199194	0	0.8419191560534991	-1.048072208823754
T9	-0.599486041355305	1	-1.084063895226638	-0.05034539133209575
T10	0.1439907970728243	0	0.6564836488311971	0.8632249384636266
T11	0.7365363613994811	0	0.7815714088902542	-1.0142279448778464
T12	1.3619511050165782	0	0.7178792546077296	-0.6791752168316749
T13	-0.5954215945539889	1	-1.0314139682224206	-0.014624490436359244
T15	-0.10928694855137436	0	0.6238208076620274	0.7739828553001589
T16	0.1256776030887306	1	-0.7540322869682603	0.020865444538275577
T17	0.7085177821050542	0	0.7826207836296737	-0.8475125512068717
T18	-0.39585782235911066	1	-1.0112236336916474	-0.04212790162641302
T19	-0.7974265256768824	1	-1.5324693956405377	-0.1521995059024698
T20	-0.9053383753630481	0	0.6772053060054234	0.9302849120185116
T21	-0.2889986715361211	0	0.6957541190959922	1.049070106415074
T22	-0.16751995768621367	1	-1.5421371670497201	-0.15185674284799702
T23	-0.9507614009698001	0	0.7482907314803338	1.1611076872710564
T24	-0.44798960616609246	1	-1.378914757855969	-0.11516640415515857
T25	-0.5311761653929836	0	0.7336883763392196	1.1831186454070912
T26	0.36634045765904877	0	0.963680342209616	-1.6627584810545246
T27	0.08023024096618042	1	-1.37014681190714	-0.11680577332282277
T28	-0.17952402406881474	0	0.6992222262028662	-0.6666341846092217
T29	-0.9782007450606113	1	-0.9036334223276533	-0.010883087855098476
T30	-1.8134435198517314	0	0.7074548677687145	1.0190536387916025
T31	0.04148778341523646	1	-1.0886200088151423	-0.050841788831766085
T32	0.4672043100875242	0	-1.30911093496541	-0.10618927013069016
T33	0.334452145763227	1	-1.1445218994145627	-0.05698529389395683
T34	0.9416961952789361	1	-0.7740831329941812	0.022044736464690375
T35	-0.5246119296878609	0	0.6780254163447119	0.9331776184854425
T36	-1.4529329497518324	1	0.7874529600921657	1.370903603955502
T37	-0.2604114366644848	1	-0.9842702654626232	-0.013198099549868305
T38	-0.021104492204791894	0	0.6239337131984617	0.7742664900636601
T39	-0.09875621755192074	0	-0.8022323129929025	0.02395467390246949
T40	-0.5875583389060091	1	-1.3933835364278901	-0.12230424997542047
T41	-0.4644372805478894	0	-0.9952410912074056	-0.013521887880696548
T42	-1.2515687725999125	1	-1.317981173287517	-0.1045477822825661
T43	-0.7767727427896856	1	-0.9716799078510009	-0.012871070737004355
T44	-1.9160360801538499	1	0.7338469606888426	1.1823146285109614
T45	-0.09067835960564337	0	0.7681722408021616	1.306927595129913
T46	-1.0803537442249869	1	-1.3843217545030613	-0.12065951629940398
T47	-0.5402850098464066	0	0.7472756103602162	1.2293822156818364
T48	-1.6111848770719226	0	0.6991397799578324	0.9945043459111802
T49	-1.3414020453446094	0	0.7113941673991242	1.031424990751598
T51	-1.0269916618128023	1	-0.9770577861286711	-0.01301480873790671
T52	0.9969452852041268	0	0.8736549709877477	-1.1370780464464545
T53	0.7370477489689872	0	0.8583277069435958	-1.100092171090683
T54	0.11014079068116074	0	0.9302408255459567	-1.5351402963309437
T55	0.9809463065596332	0	0.7067782151596799	-0.6576410058977811
T58	-0.8819650845921245	1	0.7728106361214276	1.3185310545808333
T59	-0.4379553460423312	0	0.7526468847415404	1.249956534028625
T60	0.10161119220569428	0	-0.8068357886366335	0.024214065260811695
T61	0.1582568606503594	0	0.7542680332800399	1.210894321766196
T62	-0.4698021570271197	1	-0.7530618559527751	0.020810707361090974
T63	0.7659348953581738	0	0.9388114991226567	-1.5733112383719783
T64	0.23282164659011187	0	0.847113661734354	-1.0652799546180012
T65	0.8822880066906114	0	1.0079256992666121	-1.8425101271339264
T66	0.33049230545255187	1	-0.7797852364546101	0.02237942409119306
T67	0.8253591129571425	0	0.7156603357054802	-0.6749418114956277
T68	0.1032241745716238	1	-1.3247493975942655	-0.10565790304572767
T69	1.5656761308402183	1	-0.7734360699707619	0.022005390542030646
T70	-1.5727041420203622	1	0.7747461509984805	1.325893592076974
T71	-0.4103092011629124	0	0.73900430157964	1.1246665694967637
T72	0.39321459292058686	0	0.7421781187819845	1.1698485870153954
T73	0.014273406204211291	1	-1.0914975738439812	-0.04974166323319046
T74	0.9857917274255045	0	-0.8032906821512352	0.024010110818123397
T75	0.715770602398877	0	0.7712476734998228	1.2665069431610019
T76	-0.6037654218129761	1	-1.4918807781926067	-0.14311945546470956
T77	-1.0101386282102465	0	0.6982565704997294	0.9920345343954394
T78	0.7522809120440275	0	0.9716517850233517	-1.6943280330925647
T79	1.0058647744520692	0	0.7142589016691603	-0.6721650237249623
T80	0.535699620874661	1	-1.3516637175236919	-0.11356226882604521
T81	0.7293245801118659	0	0.7661051556400806	1.2500923160718937
T82	-0.3624019654346257	0	0.7869479858290638	1.3746069965333143
T83	-1.1913692408659882	1	-1.4814230489643658	-0.14114775748606356
T84	-0.4178141576497364	0	0.7066787057481365	1.0252907198746937
T85	-0.28665064745300817	1	-1.0596277250432968	-0.015474924340429255
T86	-2.380779005602466	1	0.7650651314774238	1.2915812916236311
T87	-0.260687519595055	0	0.7193292313646371	1.0635549499349841
T88	1.5329021934948597	0	0.9735459867918873	-1.6976169527146545
T89	0.02599492695593585	0	0.7652118832248369	1.2458321917999244
T90	1.0329116607151514	0	0.7283040617991174	-0.6996404270571333
T92	-0.6416141422452637	1	0.7700935065542068	1.3088035441908439
T93	0.15833391214809306	1	-1.2147146830207771	-0.06488074773691947
T94	0.12048975005015232	0	-0.8235880963204179	0.025308405790917334
T95	-1.081495830055768	1	0.814907914250435	1.4780961444294782
T96	0.502790951635497	1	-1.2345840129974592	-0.0671139661195755
T97	-0.22154435034146922	1	-1.040064604115007	-0.014882566706350513
T98	1.4634818824490237	0	0.987148614043197	-1.7477014751669242
