scientificName	cont_trait_0	cat_trait_0
T1	-0.16088170815539582	0
T2	0.12546389400617353	0
T3	0.09365338505256172	1
T4	0.27144281660694686	1
T5	0.22409470223673722	1
T6	-0.37100183125770364	0
T7	0.5074275235695059	0
T8	-0.325898379049468	0
T9	0.026719146380249543	1
T10	0.6607219478597971	1
T12	-0.4152686311125489	1
T13	0.4063925007938564	0
T14	0.5562429299146205	0
T16	-0.5194931618692386	1
T17	1.020142691716383	1
T18	-0.3360202802408604	0
T19	-0.6129574961548517	1
T20	-0.11515695313677225	1
T21	0.777120055628726	0
T24	0.1110789659094732	0
T25	1.013210060542502	1
T27	1.1864891661158459	1
T29	1.0193069099102292	1
T31	0.5680283995326234	1
T32	-1.0522666344089089	0
T33	1.6714578382168082	1
T34	1.401569520157941	1
T35	0.9168749077027631	0
T37	1.4226424645944378	1
T39	0.8975323966724505	0
T40	-0.07212266743038545	0
T41	1.2496114058241798	1
T42	-0.8405382700541303	0
T43	0.6986705822001976	1
T45	0.42234038764693915	1
T46	0.8500261322536342	1
T47	1.098320950841126	0
T48	-1.1699570354382274	0
T49	0.23920234412046407	0
T52	-1.1718152320047328	0
T55	0.424669955139808	0
T56	0.035694824038583414	0
T57	1.8622117561344327	1
T59	0.8577168855406461	0
T62	-0.01885516210909357	1
T63	-0.3032874657533553	1
T64	0.3554502981364841	0
T66	0.9857773863183167	0
T67	-0.08272956563530946	1
T68	-0.010695333119343951	0
T69	-0.29464294762184773	0
T70	0.27760676573220616	1
T72	0.24643405697002604	1
T73	0.03612543134938547	0
T74	-1.101911148551063	1
T75	0.7120684447398394	0
T76	0.14321926830969864	1
T78	-0.03857495192818326	0
T80	-0.11031486641670783	1
T81	-0.8765554958494666	0
T82	0.9163186899316267	1
T83	-0.19686485576125415	1
T84	-0.41795833033553753	1
T88	-0.12445413983334153	0
T89	-0.6265176701023327	1
T90	0.5984105286331435	1
T92	0.9781950118784329	0
T93	-0.36314411564995636	1
T95	0.3253328233114683	1
T96	1.479718452674879	0
T97	0.5954990495918445	0
T98	0.6865904314136052	1
T100	-0.3402804129684122	0
T101	0.5477218357509803	1
T102	0.8259548257468989	1
T103	-0.2278702472029868	0
T104	-0.31406953719946756	0
T106	0.7409762848183784	1
T107	1.2740142783522304	1
T108	0.3879323019230839	1
T109	-0.07336504391496823	1
T112	0.10753332720436877	1
T113	0.33843910472125854	0
T114	0.7683227013923285	1
T115	-0.6637710277019491	0
T117	-0.5168515138333715	1
T118	0.013197203733395635	1
T119	0.6963950226694443	0
T123	1.371525436521683	0
T124	0.0914388240382737	1
T125	0.08851669725469904	1
T126	-0.025347998582410342	1
T127	-0.41759053264321305	1
T128	0.19297657442836869	0
T131	-1.0762397805128985	1
T132	1.2246264161296256	0
T134	-0.23799018919348527	0
T135	-0.6173246854797606	0
T136	-1.0451186563949988	0
T137	0.4725750758588357	1
T139	0.08591137721492004	1
T140	1.794648096575643	0
T142	0.12837412062897882	1
T143	0.21689329558520737	0
T144	0.36398753051123894	1
T147	-0.38004607383079775	1
T153	-1.2923244000704948	1
T154	0.788726360978672	1
T157	1.0925836094725991	1
T158	0.3618809605483452	0
T161	0.4172571276546121	1
T162	0.3979536456263214	0
T163	-0.04462330602873278	0
T165	-0.8624288164048117	1
T166	-0.2278783115867554	0
T168	0.22116055055539185	1
T169	-1.1420727166053217	1
T170	-0.7772736928035259	0
T171	0.27116844946866175	1
T173	-0.4858082809409253	1
T176	-1.6342794781494359	1
T178	-0.6107415781279216	0
T180	0.29398671830269757	1
T181	-0.35343581846596167	1
T182	1.4414576695089303	1
T183	-0.8706138963502934	1
T187	1.565540926690561	1
T188	0.36482998978200487	1
T191	-0.9290932751077158	0
T194	0.29751306524644944	0
T195	0.2790466955948541	1
T198	-0.7633744767284631	1
T201	-0.046902974410394885	0
T203	1.7433072158396605	1
T204	0.31234626747221145	1
T205	0.6856854614028092	0
T206	-0.10360065798412278	1
T208	-0.9344984412012298	1
T209	-0.11585456645181136	1
T210	-3.2536983570874902	1
T212	-0.5990307849163122	0
T213	1.19049200528726	0
T216	-0.9041604126314152	1
T217	-3.855424985309518	1
T223	1.7628852880775534	0
T226	-2.0602309414691584	1
T227	-0.6744274439249752	0
T229	-1.4744705029961231	0
T230	-1.7747004414229837	1
T232	-3.931582938712424	1
T233	-2.8128466060698725	1
T234	1.3078462609297328	1
T235	0.012341065263852148	0
T236	-3.079688977188649	1
T237	-0.2502643772955813	0
T239	-1.457750889260224	1
T243	1.2987449227915033	1
T244	-1.8260516885054487	1
T245	0.34174962348974	0
T246	-0.14260056493901518	1
T248	-1.3233111809516478	1
T249	0.4842656034721333	1
T250	-0.2540728874632677	0
T252	0.5415171211525053	1
T257	-1.624202325519751	1
