scientificName	cont_trait_0	cat_trait_0	pvr_0	pvr_1
T0	-0.5153227736119603	0	0.2626218321702674	-0.4126341728843495
T4	-0.625297958082338	0	0.2856137569912161	-0.3104723477780753
T5	-1.0767321362685136	0	0.2558696145839222	-0.3932777931732572
T6	-1.077382227788307	0	0.2563623668235304	-0.3946332649519521
T8	-0.11607357219874194	0	0.2670311444237521	-0.4252964949025095
T9	0.861870098718798	0	0.2618386285901098	-0.4100931696393605
T11	0.6274142622440029	0	0.2727954793694922	-0.4420480770666937
T12	0.764555161548252	0	0.2607924786555836	-0.4071702689534932
T13	-1.469050388321467	0	0.2557620674964058	-0.3914618688008045
T14	-1.469457630502791	0	0.2664991783851834	-0.4237837742911204
T16	-0.9328440159792558	0	0.0240344963699924	-0.431400967819586
T17	0.2612027255719537	0	0.1904213395127138	-0.3619148054527134
T18	0.15597774337816672	0	0.4265236553180867	-0.2264257603445724
T19	0.3223201660766395	0	0.1907633984964594	-0.3630777957829445
T21	-1.7003463201515876	0	0.4852670269982367	-0.1996937363972387
T22	-0.6869266069650035	0	-0.2243792966128254	-1.056971909956561
T23	2.299110791025793	0	0.5489563804834848	-0.1443277150687958
T24	0.23211377658776972	0	0.2716099046968433	-0.4386206230738672
T25	-1.438910199737314	1	0.7340827291273567	-0.0037680206908679
T26	-0.6448877814957249	0	0.4267598096708886	-0.2266494932775893
T27	1.037104253582354	0	-0.5282197478421219	-0.2073098587462358
T28	-1.2243339221241356	0	0.2738472430592382	-0.4451076825955655
T29	-0.22307387425369654	1	0.7108578915401468	-0.0719555872242116
T30	-0.3575410276379573	0	-0.1817518701957452	-0.5933476278634195
T31	0.54959450628055	0	-0.1864506249114057	-0.6444313265770576
T33	0.4561370375751471	1	0.8628327661339138	0.1318099759915499
T34	-0.16871760791900758	1	0.743709566938729	-0.0038571335448051
T37	-0.19263192989267522	1	0.7373936255737341	-0.003798551382617
T38	-0.5701959070073708	1	0.7636642284222783	-0.0829079962282377
T40	-0.5332319933088353	0	-0.4158271005527588	-0.3105202758080995
T41	1.7401363161734378	1	-0.4165887709432879	-0.3115371124471759
T42	0.4666551855320815	0	-0.4878251759128241	-0.3775629947661042
T43	-0.38908679447365657	1	1.0701356801888322	0.3414908036086852
T44	1.2316506597569459	1	-0.8916993488581886	0.4001014885857412
T45	0.2097642347683971	1	0.745368601177547	-0.0038725310573511
T48	0.47080437386008966	1	0.762598714122199	-0.0826110359771723
T49	0.0749553005030669	0	0.7945670863778149	-0.0893874517004352
T50	-2.066322798519692	1	0.7449273447528437	-0.0038684145078372
T51	-0.2801868677578374	0	-0.5695578861707253	-0.526154989703462
T52	1.6747115234724785	1	0.7641999850738919	-0.0829228153915364
T53	1.4240754503763546	0	-0.2951007712224019	-1.8623295974273932
T54	-1.1170970904811577	0	-0.5490177316013545	-0.2234491746312688
T56	0.1119716736447918	0	0.2559825735281872	-0.3920743644303819
T58	1.234322973715873	0	0.7744139396567065	-0.0851807562296804
T59	-0.6114411904197613	0	0.4857047853855515	-0.2000153853964434
T61	-1.7008775432783374	0	-0.5274749643503838	-0.2067804328008573
T63	0.6679095083021686	0	0.8040061947849669	-0.0913861888198589
T64	0.763903650959879	0	-0.2373910920956741	-1.1984493110801862
T65	-0.3770782580019463	0	0.762789318805204	-0.0826478901787918
T66	-0.14168257176375149	1	-0.6887633557358532	0.0798081638280612
T67	-0.8294916687152483	0	0.7924895059919406	-0.0889682107988811
T68	0.4521522716705326	1	1.46384813744175	0.8150155746323176
T69	-0.3356425066416008	0	0.8294601857680792	-0.0970376332669527
T71	0.42582934671928696	0	1.1030708649893768	0.3668272998554197
T72	1.6213880248761958	0	-0.5268277638271037	-0.2063273818400675
T74	-0.35489583800141933	1	0.7654677640293718	-0.0831685358820943
T75	0.7115447339372998	0	-0.5334682717131722	-0.2110234647036298
T78	1.8240264897939298	0	0.8075064013148217	-0.092272413224806
T79	0.7463477008236999	0	-0.2473301279453059	-1.311429580670768
T80	0.1783895343322287	0	0.2565684865349252	-0.3936801333157272
T81	0.3294356233088914	0	0.7968935704056433	-0.0898559920256783
T84	1.0328638318407475	0	-0.2617401138594055	-1.4715747245149806
T87	-0.5812940384288341	0	0.862486481185528	-0.1043365931802593
T89	-1.6657344405011787	1	-0.5784902196685697	-0.2459480460491196
T91	-0.33548883958870845	0	-0.2765815701504606	-1.6322244800205463
T92	2.722062488244095	0	0.2565955044987066	-0.3937521991892656
T93	0.023962320653238965	0	-0.5122056877741784	-0.4129753859357155
T97	1.5836852383258482	1	-1.265339432379268	1.0045776592642943
T98	1.430260834813172	1	-0.2668428279010754	-1.5257796830513168
T100	-1.0093287785311924	0	1.10342001220565	0.3670466278091751
T101	-1.4279812284883204	0	-0.5510737098448548	-0.4927446595314176
T104	-0.045161109604848676	0	1.106723988348687	0.3690197266587475
T108	1.5205588724757904	0	0.8690564456805815	-0.1057914428968102
T109	-1.5793053991381834	0	-0.2781333790569839	-1.6487166309195809
T110	-0.9327470631391199	0	1.11436367449364	0.3735908173309989
T111	-0.4791533456241328	0	-0.2803690190270776	-1.6726389365641028
T114	-0.4262820954255843	1	-1.2013839442465908	0.8927149618468695
T115	-1.753533035051073	1	0.869781293475652	-0.1059405969476804
T116	0.8994016462531201	0	-0.6139406725272543	-0.6053209204742758
T118	1.3494336159491036	0	1.6117298452875968	0.9887071902848836
T119	-0.12327773901982805	1	-0.5882618385990853	-0.2534880574628252
T121	0.7801729293625123	1	-0.2827001236833229	-1.7004891044317905
T122	-0.1693904763539202	1	-1.2061546473202611	0.8992592591872233
T123	-1.5029069966883972	0	1.1155061349020696	0.3742752149840769
T124	-1.148580621695257	1	-1.20410940277042	0.8964683268180976
T125	-0.15842839068071118	1	-0.2940789804340584	-1.8267801524090397
T126	-0.10282535727346312	1	-1.2608303838265278	0.974805761094069
T127	0.9316104287551047	0	-0.5802073839597349	-0.2472745627443635
T128	-0.9480287274683472	0	-0.5874796314819024	-0.2528747571167252
T130	0.26329066738123214	1	0.8916461122954598	-0.1107936296275955
T131	-0.004782967245296299	1	-1.2344356691983192	0.9375856364381052
T132	-1.1913367008480749	1	1.089972574836054	0.3529495540389878
T133	0.4715625847503884	1	-1.424888713632182	1.2716019693621186
T134	-0.726305056721288	0	-0.2791375774869037	-1.6593655940544294
T135	0.8593872131718872	0	0.8917310929663005	-0.1108181342783972
T136	0.2827878167264859	1	-0.28539868442526	-1.7301787171388492
T137	1.5693056448730045	1	-0.5787668265290102	-0.2461579107321306
T139	2.838488291250862	1	-0.2949336477438884	-1.8605151766994408
T140	0.6191413318873945	1	-0.3084654144943549	-2.0197441628868558
